Date,Price_ETH,TrxCount_ETH,MarketCap_ETH,TxValAdj_ETH,HashRate_ETH,Supply_ETH,Price_BTC,TrxCount_BTC,MarketCap_BTC,TxValAdj_BTC,HashRate_BTC,Supply_BTC,Price_LTC,TrxCount_LTC,MarketCap_LTC,TxValAdj_LTC,HashRate_LTC,Supply_LTC,Price_DOGE,TrxCount_DOGE,MarketCap_DOGE,TxValAdj_DOGE,HashRate_DOGE,Supply_DOGE
8/8/2015,1.19999,2881,86768712.52,16098688.56,0.096483107,72307863,261.4502756,100950,3784607716,90719162.17,420413.405,14475439.77,3.883914909,3502,161254362.2,4450947.229,1.373246678,41518510.58,0.000157681,13529,15842194.95,255789.1237,1.274321931,1.0047E+11
8/9/2015,1.19999,1329,86801326.19,1233427.656,0.101359674,72335041.28,266.3420205,88144,3856363388,187047374.3,372000.7193,14478989.77,3.933676053,3250,163428350.2,5110514.149,1.283338521,41545960.58,0.000165315,15565,16611370.04,236901.1002,1.213869891,1.00483E+11
8/10/2015,1.19999,2037,86834706.72,1742816.311,0.111855484,72362858.62,264.9288252,115928,3837007827,74859548.29,437493.8037,14483164.77,3.95582592,3622,164459746.4,4634816.727,1.303318458,41574060.58,0.000162522,14403,16332832.23,368072.2008,1.187067632,1.00496E+11
8/11/2015,0.99,4963,71666977.57,1190079.02,0.124449902,72390886.44,271.4217361,115981,3932144983,90456835.57,424395.1868,14487214.77,4.146911575,3419,172520481.2,4729593.083,1.303318458,41602160.58,0.000165396,13457,16623780.95,287029.5232,1.20681762,1.00509E+11
8/12/2015,1.288,2036,93274715.5,819916.3112,0.130915032,72418257.37,268.1438685,116970,3885502464,121367333.6,330085.1453,14490364.77,4.053876899,3501,168765370.5,3929643.067,1.31828402,41630610.58,0.000161331,13527,16217282.8,204588.0333,1.192013513,1.00522E+11
8/13/2015,1.8848,2842,136547211.3,2909097.565,0.143056636,72446525.5,264.691628,115808,3836450982,107562685,385099.3362,14494039.77,3.897502896,3129,162366699,2517399.518,1.302250878,41659160.58,0.000157381,13261,15822226.14,148796.396,1.155015564,1.00535E+11
8/14/2015,1.795044162,3174,130100550.6,3522379.1,0.179594595,72477632.22,266.3559416,110518,3861519172,121267429.8,372000.7193,14497589.77,4.02949632,3191,167976245.4,3644161.395,1.254357238,41686660.58,0.000158413,11665,15928025.04,141866.8901,1.13788716,1.00547E+11
8/15/2015,1.782222443,2284,129222078.7,13456344.41,0.210530125,72506144.87,261.9368366,96407,3798349936,125812385.2,358902.1025,14501014.77,3.942407616,2873,164456786.9,3519256.424,1.284005682,41714810.58,0.000152638,19423,15349316.87,179981.8785,1.17257925,1.0056E+11
8/16/2015,1.533073776,2440,111198807.2,2334647.627,0.215717629,72533239.41,258.9308174,88617,3755652917,123402977.5,361521.8258,14504464.77,3.974425197,3129,165899107.6,4250538.1,1.212450479,41741660.58,0.000148747,27696,14959944.85,198845.8962,1.157519571,1.00573E+11
8/17/2015,1.29638,2512,94067093.69,2819684.533,0.241920988,72561358.31,258.0093983,120631,3743236411,158761609.5,385099.3362,14508139.77,4.000381344,3810,167099571.4,5132829.992,1.304049238,41770910.58,0.000150321,13478,15120048.35,107081.6032,1.153348345,1.00585E+11
8/18/2015,1.084186569,2494,78698415.5,1469247.912,0.250772424,72587521.12,217.8858831,117676,3161886893,172429634.6,369380.996,14511664.77,3.387980465,3487,141621007.3,3931895.946,1.341944686,41801010.58,0.000124227,13694,12497023.93,147037.9633,1.228645923,1.00598E+11
8/19/2015,1.24,3246,90042355.91,1281630.655,0.265572407,72614803.16,227.2182519,116441,3298201251,106704440.8,408676.8466,14515564.77,3.494568529,3776,146180634.2,5619347.838,1.328720556,41830810.58,0.000129847,11371,13064057.55,201782.6163,1.210540062,1.00611E+11
8/20/2015,1.5218,2303,110537252,607533.8332,0.208179649,72635860.19,235.5238831,119447,3419645393,108192856.6,392958.5063,14519314.76,3.619969256,2951,151529598.4,4150701.199,1.290055066,41859360.58,0.000137043,11227,13789820.35,152708.2933,1.254088027,1.00624E+11
8/21/2015,1.43588,3919,104334703.9,777474.1397,0.26000035,72662551.12,232.8006178,112811,3381065750,123517595.6,432254.357,14523439.76,3.579445882,2662,149941415.1,3448695.897,1.364611664,41889560.58,0.000143229,10984,14414113.89,213060.4494,1.262609089,1.00637E+11
8/22/2015,1.4,3579,101766142.2,613724.3943,0.294632621,72690101.59,230.6391733,104345,3350585165,114833145.5,426143.6522,14527389.76,3.553596947,3297,148956693.9,4117982.377,1.24712854,41917160.58,0.000145494,12505,14643965.69,197715.5388,1.1753799,1.0065E+11
8/23/2015,1.35,4190,98167082.24,621832.1744,0.29808919,72716357.22,228.6730739,94037,3322788928,88040674.4,361412.9709,14530739.76,3.429529175,3129,143852323.4,4666837.633,1.26435841,41945210.58,0.000140683,12670,14161588.28,153904.387,1.188064949,1.00663E+11
8/24/2015,1.23804,4432,90059598.59,468587.5536,0.310769918,72743690.5,211.9559176,126407,3080697609,162711641.5,418052.317,14534614.76,3.026113351,4412,127015541.6,8136717.223,1.256680057,41973160.58,0.000129848,11288,13072533.04,144591.22,1.152940696,1.00676E+11
8/25/2015,1.27119,4487,92505038.58,463972.7745,0.305265965,72770426.59,222.6550395,122964,3236956684,149596939.5,364110.0826,14537989.76,3.000092568,5502,126000994.5,12424548.08,1.184741306,41999035.58,0.000130393,10900,13129082.48,270475.2044,1.071440402,1.00689E+11
8/26/2015,1.18,4156,85899946.18,469826.0826,0.323633506,72796564.56,226.1167002,123779,3288192392,106542888.4,434234.9874,14542014.76,2.954802288,4241,124137037.3,7426341.322,1.162260446,42011960.58,0.00013409,10833,13503097.54,240125.4354,1.082139898,1.00702E+11
8/27/2015,1.13646,5590,82758264.32,251474.1254,0.322899375,72821097.37,224.9398773,117058,3271849435,118244677.4,369504.306,14545439.76,2.886471358,2748,121304855.3,4331899.4,1.132376347,42025310.58,0.000130741,10237,13167562.35,147479.8295,1.107820114,1.00715E+11
8/28/2015,1.295,4758,94334692.68,339731.4301,0.336605813,72845322.53,232.1708083,120019,3377926169,112349409.4,418052.317,14549314.76,2.925867928,3427,122999056.7,7471906.152,1.094566627,42038485.58,0.000132474,10181,13343835.36,159668.6605,1.121112574,1.00728E+11
8/29/2015,1.179,4139,85911192.24,478016.2165,0.333576123,72867847.53,229.8262002,109044,3344733032,74075062.02,431537.8756,14553314.76,2.895345861,2876,121755187.2,2523874.241,1.125721275,42052035.58,0.000130248,11388,13121266.09,84218.96983,1.108715815,1.00741E+11
8/30/2015,1.32,4572,96213877.48,442300.9594,0.326130346,72889301.12,229.0195725,96776,3333852748,51157191.98,404566.7584,14557064.76,2.851651175,2711,119955378.4,1714976.539,1.096643603,42065235.58,0.000129566,11861,13054249.59,147214.3176,0.989941231,1.00753E+11
8/31/2015,1.30651,5196,95258420.9,379102.8049,0.344156835,72910594.56,230.6894661,129082,3359066952,90662207.77,423446.5405,14560989.75,2.851940174,2926,120009387.5,2802298.482,1.147372468,42079910.58,0.000127312,11217,12828741.4,172588.5921,1.094675638,1.00766E+11
9/1/2015,1.36,5153,99186069.94,3079129.506,0.348326154,72930933.78,227.9555704,131180,3320136354,98612914.81,415355.2053,14564839.75,2.824177804,3203,118885277.2,1850446.144,1.218811794,42095535.58,0.000127451,10628,12844381.3,186054.1417,1.070141905,1.00779E+11
9/2/2015,1.308280871,5195,95438206.27,280679.7177,0.343209217,72949324.87,229.5021807,151003,3343580491,83515343.93,431537.8756,14568839.74,2.81525058,2929,118554595.3,2911776.959,1.250013376,42111560.58,0.000126216,11838,12721603.52,107874.499,1.176415086,1.00792E+11
9/3/2015,1.23357,4777,90009539.29,541700.5587,0.32708889,72966705.81,227.1071216,125273,3309516199,75649130.23,393778.3115,14572489.74,2.638042693,3047,111129093.2,3396230.317,1.1427764,42125585.58,0.000121313,10544,12228986.69,134843.1499,1.08895181,1.00805E+11
9/4/2015,1.23357,5642,90038012.4,193948.216,0.332865485,72989787.69,231.1775634,102134,3369734261,73150933.74,434444.7994,14576389.73,2.720253487,2962,114632530.8,2343702.714,1.231043127,42140385.58,0.000124341,10351,12535830.74,145117.4325,1.168034376,1.00818E+11
9/5/2015,1.362871072,5519,99510599.29,176401.4921,0.355329698,73015416.75,235.9030061,127522,3439481099,69266940.74,416212.8691,14580064.73,2.93801954,3393,123854154.5,2251401.877,1.270552957,42155660.58,0.000130247,12534,13132928.26,161580.9207,1.207949723,1.00831E+11
9/6/2015,1.34,5521,97875723.94,345435.6181,0.363368193,73041585.03,240.8054722,105924,3511826272,74195493.77,407718.729,14583664.73,3.078517885,5974,129822517.1,5135445.164,1.238847358,42170460.58,0.000130699,13632,13180247.92,141502.5958,1.198487526,1.00844E+11
9/7/2015,1.27561,5702,93205053.91,183592.4495,0.354665489,73067045.5,240.6336157,124388,3510234382,74226844.7,430369.7694,14587464.73,3.059086132,2987,129049875.2,3844532.572,1.303249019,42185760.58,0.000129911,16385,13102457.23,107194.4695,1.25116865,1.00857E+11
9/8/2015,1.263493787,5622,92352468.32,282062.6892,0.346384777,73092934.25,244.1749527,127806,3562723704,99825321.08,385067.6885,14590864.73,3.055906711,3065,128963039,3246391.863,1.318155462,42201235.58,0.000130922,13912,13206131.55,145351.0524,1.262724579,1.0087E+11
9/9/2015,1.21,5604,88474432.44,1346385.08,0.361394179,73119365.66,238.7224632,124005,3484056330,96483186.55,421875.6293,14594589.4,2.939906366,2812,124113470.2,2881040.217,1.32667343,42216810.58,0.000128791,11288,12992807.79,103239.5039,1.291457567,1.00883E+11
9/10/2015,1.1857,5341,86728986.77,164327.0726,0.364349878,73145809.87,238.7504772,123230,3485485743,95374487.31,484165.9906,14598863.99,2.945063534,2784,124375365.3,3491839.983,1.360514739,42231810.58,0.000127089,9781,12822848.22,115997.1001,1.272353863,1.00896E+11
9/11/2015,0.927715708,6460,67883786.49,534302.5709,0.390750042,73173048.47,240.8450081,182060,3517014444,85123553.11,447358.0498,14602812.29,2.955509797,2900,124859458.7,1995270.781,1.318241843,42246335.58,0.000128258,10465,12942437.88,120257.6957,1.246925445,1.00909E+11
9/12/2015,1.14639,5596,83915118.42,221838.2681,0.397402838,73199450.81,236.3518322,136766,3452198890,56197577.96,382236.3084,14606186.29,2.864995416,2769,121071871.6,1269727.726,1.150341849,42259010.58,0.000126741,11720,12790993.12,110236.8272,1.171231609,1.00922E+11
9/13/2015,0.88557,6057,64846414.27,169170.7453,0.404061403,73225622.22,230.5488373,144629,3368309570,60541038.54,427538.3894,14609961.21,2.802786325,3571,118484177.9,1920463.173,1.32362566,42273710.58,0.000122525,13408,12367146.92,116150.6465,1.316186241,1.00935E+11
9/14/2015,0.955,5572,69954905.88,196981.0237,0.372284108,73251210.34,230.948794,169000,3375030516,89080017.45,430369.7694,14613761.16,2.843593628,3008,120254182.8,3166805.782,1.407834167,42289510.58,0.00012261,11095,12377329.18,330307.5824,1.312339491,1.00948E+11
9/15/2015,0.95,5409,69612984.37,1077876.779,0.359772032,73276825.66,230.39859,161744,3367911561,75936140.78,453020.8099,14617761.16,2.82173054,2587,119371435.7,1328206.646,1.320958324,42304335.58,0.000124353,9853,12554891.35,139302.28,1.305198823,1.00962E+11
9/16/2015,0.93634,5872,68636665.65,484413.7284,0.354623505,73303143.78,229.0432858,169119,3348913151,82165809.33,402055.9688,14621311.16,2.797155444,2976,118373410.3,1584934.651,1.331962725,42319210.58,0.000121804,10260,12299078.13,129283.5542,1.280173471,1.00975E+11
9/17/2015,0.875,5368,64162506.98,212902.5234,0.336290284,73328579.41,233.2026978,256980,3410568739,74614239.91,410910.0276,14624911.16,2.927850764,2828,123949568.3,2821519.885,1.446431131,42334660.58,0.000125163,10252,12639985.68,98486.50878,1.346976457,1.00988E+11
9/18/2015,0.85226,5802,62517083.69,258310.4066,0.320001547,73354473.62,233.1751309,162145,3411022494,71499325.99,433587.7173,14628586.16,2.969143058,3246,125739899.6,2762438.307,1.331746462,42348885.58,0.000125194,10513,12644742.4,124325.6262,1.241429206,1.01001E+11
9/19/2015,0.88368948,5205,64846601.67,329933.1276,0.32612447,73381660.81,232.2415681,114319,3398091544,57411853.16,368697.0386,14631711.16,2.887101964,2676,122306980.7,2114309,1.343448979,42363235.58,0.00012545,11477,12672215.78,119616.1716,1.346328002,1.01014E+11
9/20/2015,0.94116,6402,69090220.05,101107.5668,0.380795665,73409643.47,231.3623238,107742,3385967055,52832766.68,377545.7675,14634911.16,2.851983961,3828,120859552.7,2597344.501,1.338064821,42377360.58,0.000127126,13166,12843191.04,103426.4037,1.2756473,1.01027E+11
9/21/2015,0.94116,6305,69115303.73,109063.9066,0.384258133,73436295.34,226.773448,133015,3319557618,83551074.82,389344.0727,14638211.16,2.796261594,3407,118537053.9,3702298.363,1.325010915,42391260.58,0.000127509,13803,12883510.86,183492.2206,1.31553331,1.0104E+11
9/22/2015,0.80588,6804,59202093,129868.3527,0.387369987,73462665.66,230.6263048,135214,3376861757,91550739.48,463083.4804,14642136.16,2.836081959,3683,120263163.8,3490685.836,1.279731765,42404685.58,0.000125583,11450,12690466.28,246305.7698,1.252019456,1.01053E+11
9/23/2015,0.91,7404,66875668.83,82741.70974,0.412255179,73489745.97,230.1324378,132602,3370539512,73955267.82,466033.0567,14646086.16,2.841740465,2946,120545950.1,2158290.084,1.434340049,42419760.58,0.000121332,10685,12262492.87,296995.1005,1.347378724,1.01066E+11
9/24/2015,0.8,6224,58812905.4,174226.0117,0.408599705,73516131.75,234.3198685,125773,3432689103,77064329.04,412940.6832,14649586.16,2.922314857,2821,124006343.2,2273378.916,1.352183668,42434285.58,0.000123411,10739,12474249.53,113470.1688,1.278008046,1.01079E+11
9/25/2015,0.68233,5851,50180687.43,340330.561,0.413975504,73543135.19,235.5382218,126477,3451503181,84508078.3,483730.5146,14653686.16,2.90363652,3427,123254247,2314993.092,1.298654882,42448235.58,0.000122629,11049,12396818.12,101846.5694,1.260295248,1.01092E+11
9/26/2015,0.77032,5907,56671707.13,140970.1088,0.412415444,73569045.5,234.5918144,116096,3438496950,60316815.55,433587.7173,14657361.16,2.876617645,2550,122148191.4,1289099.186,1.321928267,42462435.58,0.000121261,11495,12260114.59,64321.27316,1.261681649,1.01105E+11
9/27/2015,0.700769905,5760,51572500.07,203100.6314,0.400885724,73594056.59,233.2433098,108836,3419600261,47800583.75,439486.87,14661086.16,2.849302488,3600,121028213.6,1342900.505,1.297256256,42476435.58,0.000119514,12961,12085019.36,104373.5395,1.329611166,1.01118E+11
9/28/2015,0.604208065,6123,44481055.09,304450.0408,0.370098829,73618770.81,240.0172653,136065,3519771869,91083954.81,421789.4121,14664661.16,3.058581994,3713,129966598.3,5231853.544,1.476539736,42492435.58,0.000124349,10666,12575580.05,159641.7306,1.340865049,1.01131E+11
9/29/2015,0.68163,5738,50197370.45,240962.5735,0.325356431,73643135.5,237.3362338,141219,3481487862,103493475.7,513226.2777,14669011.16,3.001129682,3698,127568976.1,4702613.632,1.342728322,42506985.58,0.00012106,10798,12244502.43,236379.2194,1.295048858,1.01144E+11
9/30/2015,0.713644314,5870,52572915.59,293012.4238,0.309850133,73668233,236.739848,140556,3473615411,83339608.91,436537.2936,14672711.16,3.014468869,3469,128181126.4,3485626.41,1.391520426,42521960.58,0.000121262,10953,12266625.48,125076.4961,1.281246346,1.01158E+11
10/1/2015,0.654722555,6421,48250207.57,290114.4149,0.340903319,73695655.03,238.2298139,136279,3496364655,89016969.68,444776.3828,14676436.16,2.999243871,3066,127572719.8,2353417.766,1.24754612,42534960.58,0.000122649,11030,12408494.35,141637.8102,1.2623228,1.01171E+11
10/2/2015,0.66467,6063,49001179.38,76937.98768,0.356107406,73722568.16,237.9370073,140746,3492888181,96126905.15,417179.7634,14679886.16,2.988059118,3080,127141947.1,1601357.188,1.444274546,42550010.58,0.000121183,10970,12261681.99,132003.1053,1.301357356,1.01183E+11
10/3/2015,0.6796,6112,50119835.29,65685.5604,0.369863477,73749021.91,239.7358977,115341,3520164730,62413301.02,438341.0558,14683511.16,3.047222268,2798,129703143.5,1313087.91,1.379498113,42564385.58,0.000122519,11700,12398613.67,167994.5113,1.296820504,1.01197E+11
10/4/2015,0.60954,6624,44968509.99,225686.5412,0.351039142,73774502.06,239.5169249,102050,3517865592,52473638.64,462525.3899,14687336.16,3.020074851,3605,128593837.6,1551115.568,1.460906085,42579685.58,0.000121464,13801,12293482.06,107771.7869,1.420407392,1.01211E+11
10/5/2015,0.60777,6279,44853814.33,72310.61574,0.364383174,73800638.94,240.9612138,129445,3540000026,97284314.55,462525.3899,14691161.16,3.012411967,3364,128313569,2385371.836,1.454539747,42594960.58,0.000117583,11803,11902261.62,158390.8303,1.333132748,1.01225E+11
10/6/2015,0.65114,6458,48070850.34,299916.8193,0.349124713,73825675.5,246.9404982,144666,3628719296,94350231.67,429271.9305,14694711.16,3.140084047,3519,133797365.9,2996733.402,1.383122084,42609485.58,0.000119588,11119,12106906.51,173338.4345,1.283820479,1.01238E+11
10/7/2015,0.6,7121,44311085.46,146319.4889,0.346501368,73851809.09,243.7344868,135767,3582418301,109725006.4,402064.5546,14698036.16,3.062618668,3587,130542392.1,2434768.01,1.440055158,42624435.58,0.000117658,10451,11913105.4,193378.2849,1.310496145,1.01252E+11
10/8/2015,0.633798841,6926,46824163.15,149844.1471,0.35649529,73878587.53,243.029633,134073,3572908937,99648222.54,423225.847,14701536.16,3.063219426,3258,130609965.2,1992670.961,1.357321481,42638135.58,0.000116809,10422,11828801.96,134558.6021,1.265325904,1.01266E+11
10/9/2015,0.635190847,6763,46943169.12,115186.6066,0.347612594,73904038.94,244.4488875,119845,3594544173,102459698.6,380903.2623,14704686.16,3.097385656,3966,132109183.7,2222529.974,1.357321481,42651835.58,0.000118598,10858,12011568.33,113143.1488,1.32087899,1.0128E+11
10/10/2015,0.635190847,6529,46959366.29,63817.5239,0.341791046,73929538.62,245.9559243,123713,3617688500,81301400.03,483686.6822,14708686.16,3.111579391,4154,132759690.5,1810673.898,1.43658113,42666335.58,0.000118134,13232,11966166.82,104350.1675,1.300540172,1.01293E+11
10/11/2015,0.59931,6023,44322597.72,78322.44818,0.360582401,73956045.66,248.5281654,104828,3656429915,70246073.68,441364.0976,14712336.16,3.16296306,3780,134996324.8,2136876.751,1.366555444,42680335.58,0.000121662,13080,12325247.84,90239.1054,1.264910069,1.01307E+11
10/12/2015,0.63,6593,46609195.13,151166.8909,0.366284834,73982849.41,246.0936373,135172,3621485952,96764781.11,429271.9305,14715886.16,3.145380841,4632,134290967.4,2646643.56,1.389217873,42694660.58,0.000118377,11448,11994117.16,141892.865,1.317782786,1.01321E+11
10/13/2015,0.601639344,6818,44527037.65,187491.8196,0.375906096,74009517.69,250.4713007,134743,3686765012,117777990.6,414156.7217,14719311.16,3.183370963,4363,135959101.6,4027730.146,1.406189121,42709160.58,0.000118962,11142,12055005.51,109256.4096,1.30674885,1.01335E+11
10/14/2015,0.483236302,6830,35776589.69,304046.025,0.370330046,74035393.31,253.1423255,143317,3727042599,105224307.1,459502.3481,14723111.16,3.150018213,5277,134580151.5,3690291.645,1.401025397,42723610.58,0.000119697,10477,12131075.29,104740.6461,1.247265976,1.01348E+11
10/15/2015,0.559861986,6499,41463940.66,428755.8892,0.353976829,74061003.78,254.693015,151601,3750930548,104352875.1,502137.2887,14727261.16,3.091870524,4439,132138694.6,3292519.498,1.341507802,42737460.58,0.000118528,10944,12014256.11,88422.34764,1.264739574,1.01362E+11
10/16/2015,0.525,6795,38895383.72,141523.752,0.328686803,74086445.19,262.7373632,143758,3870347619,116983251.6,435823.3988,14730861.16,3.114879202,4463,133166258.4,2487974.309,1.375408721,42751660.58,0.000119251,11903,12089233.89,255635.9377,1.262390831,1.01376E+11
10/17/2015,0.52299,6567,38760303.38,95963.7386,0.351429821,74112895.81,271.9309389,140784,4006701466,117987305.4,411610.9878,14734261.14,3.067179407,5818,131170950.3,4045034.293,1.387516192,42765985.58,0.000120663,15040,12234019.54,175673.6115,1.282389462,1.0139E+11
10/18/2015,0.505,6481,37440065.77,76141.36137,0.342015091,74138744.09,263.4816774,113308,3883162961,83422016.88,438849.9502,14737886.14,3.014247921,4862,128948653.7,2038386.265,1.303181556,42779710.58,0.000117329,14666,11897559.73,104483.6933,1.292561123,1.01404E+11
10/19/2015,0.499479725,6604,37043769.38,218824.5947,0.341093109,74164710.81,264.3627282,146674,3897238283,125376233.6,499380.9778,14742011.14,3.044840089,4266,130301756.3,2358511.197,1.365966028,42794285.58,0.000116234,13534,11788149.42,195951.5046,1.28727979,1.01417E+11
10/20/2015,0.440034717,5897,32646573.11,181119.0171,0.337069887,74190903.31,270.8322119,147549,3993478146,125036689.9,387398.5767,14745211.14,3.084161455,4281,132030054.5,3347284.29,1.384709988,42809060.58,0.000116472,13705,11813917.34,159177.5858,1.295387306,1.01431E+11
10/21/2015,0.42,6182,31171118.88,210005.9943,0.339435533,74216949.72,268.0402177,145239,3953274548,102814404,435823.3988,14748811.14,3.057799741,7369,130950612,2588927.191,1.516497806,42825110.58,0.000115753,14357,11742564.08,142393.557,1.34659445,1.01445E+11
10/22/2015,0.546183514,5979,40549909.63,279124.3229,0.320906215,74242280.5,275.4149565,152044,4063062212,118877854,447929.6043,14752511.14,3.128230777,4489,134011406.2,2620668.557,1.387807057,42839360.58,0.000119062,14294,12079883.68,87985.0646,1.325879034,1.01459E+11
10/23/2015,0.56491,6888,41955772.68,281696.8302,0.358255652,74269835.34,278.612778,138354,4111275943,112914214.3,450956.1557,14756236.14,3.125322261,5270,133932437,2514268.105,1.421893546,42853960.58,0.000114106,15421,11578588.96,229282.1943,1.32376394,1.01473E+11
10/24/2015,0.55606,6361,41313564.29,41084.58546,0.376369385,74296954.09,283.6111429,143796,4186061086,106010741.6,438849.9502,14759861.14,3.112669929,5697,133435212.5,1389165.246,1.40728505,42868410.58,0.000114231,17643,11592946.26,117480.9963,1.310537436,1.01486E+11
10/25/2015,0.624364858,5830,46405149.05,128465.4751,0.388693629,74323768.31,286.0496935,130520,4223162196,113026336.3,469115.464,14763736.14,3.089278987,6339,132477120.1,3324782.718,1.412996609,42882860.58,0.000112823,17643,11451554.09,187002.6821,1.266281083,1.015E+11
10/26/2015,0.700519544,5938,52083404.29,345179.0807,0.3718403,74349680.5,286.7033828,115817,4233988577,116116741.2,496354.4264,14767836.14,3.118085083,6270,133755203.6,2421889.828,1.344003598,42896585.58,0.000114719,15379,11645588.51,122763.0756,1.248496064,1.01514E+11
10/27/2015,0.83,6784,61733084.2,1492938.894,0.395283122,74377209.87,295.5629138,153539,4365910872,128223974,444903.053,14771511.14,3.106908801,6956,133324868.4,2131533.42,1.547195398,42912385.58,0.000116058,12970,11783110.89,124867.8475,1.318724432,1.01528E+11
10/28/2015,0.99,7346,73659519.02,751618.8737,0.393606684,74403554.56,304.442097,161025,4498127763,158462597.3,420690.6419,14774986.14,3.097703892,5725,132973928.7,2124675.127,1.400320824,42926610.58,0.000121363,12720,12323441.87,217942.7865,1.313608076,1.01542E+11
10/29/2015,1.179406721,7836,87784498.73,799527.5723,0.420224466,74431065.34,314.8794623,160480,4653528360,204436582,466068.0045,14778761.14,3.857337263,7109,165636224.4,6303025.932,1.391371527,42940560.58,0.000131766,12235,13381576.26,275257.2656,1.280716336,1.01556E+11
10/30/2015,1.120673366,7941,83443977.76,1135216.759,0.449877398,74458785.5,328.4923212,163703,4856113854,220784329.2,529187.2453,14783036.14,3.981606592,7959,171029853.7,10762203.88,1.438747977,42954985.58,0.000140665,12489,14287266.76,330698.0326,1.30930679,1.01569E+11
10/31/2015,0.889342572,7557,66244048.42,193800.7577,0.46267222,74486537.06,314.1195082,155851,4644794429,170893343.4,454915.3512,14786711.14,3.653313053,11669,156978242.5,5700631.144,1.371423548,42968735.58,0.000133942,14690,13606257.26,206700.4788,1.266766133,1.01583E+11
11/1/2015,0.99,6915,73769570.05,114079.0597,0.464494055,74514717.22,329.8542276,153010,4878720873,136745080.5,473483.3247,14790536.14,3.871109697,3937,166393013.6,4651926.329,1.426001601,42983285.58,0.000135274,13289,13743426.75,218408.7655,1.297870275,1.01597E+11
11/2/2015,0.9878,6558,73632440.85,268743.6132,0.447200654,74541851.44,364.616628,174085,5394270071,216261795.9,473483.3247,14794361.14,4.170503848,5358,179325036.7,4982524.216,1.471630342,42998410.58,0.000142141,13708,14443012.07,353181.8092,1.314042191,1.01611E+11
11/3/2015,1.047362653,7399,78101264.58,501284.6359,0.431525047,74569457.22,400.9231052,185118,5932954783,343741644.2,479672.6492,14798236.14,4.525360227,7008,194649480.4,11868645.82,1.422981405,43013035.58,0.000145657,12457,14802268.24,142548.1029,1.303315833,1.01624E+11
11/4/2015,0.799,7037,59603141.73,531928.3846,0.459284719,74597173.62,405.4816815,205457,6001984913,351751837.7,479672.6492,14802111.14,3.982285324,8457,171347624.8,10042856.2,1.408747953,43027460.58,0.000135966,12506,13819341.26,517183.2451,1.274873822,1.01638E+11
11/5/2015,0.87638,7498,65399388.66,275651.1256,0.447986342,74624465.03,384.341223,181730,5690464342,354566836.2,451820.689,14805761.14,3.813921238,6263,164159315,6652315.19,1.446551996,43042135.58,0.000139972,12870,14228393.23,283050.6967,1.322035654,1.01652E+11
11/6/2015,0.959652835,7882,71639895.18,893835.8233,0.451959404,74651887.22,372.9754179,166618,5523536982,209456033.1,448726.0267,14809386.14,3.503662429,7790,150857317.8,6155769.694,1.468730817,43057035.58,0.000137461,13036,13975024.34,306230.6281,1.325056384,1.01666E+11
11/7/2015,0.911850193,10996,68095698.12,1019383.912,0.430152476,74678602.53,386.5045508,150863,5725363854,170760538.5,470388.6625,14813186.14,3.580783149,5403,154228396.5,4429783.273,1.389872787,43071135.58,0.000130409,13047,13259865.92,145995.8169,1.26648341,1.01679E+11
11/8/2015,1,12413,74705891.59,814930.8294,0.448105416,74705891.59,372.4001297,135361,5517726529,159323001.7,430158.0532,14816661.14,3.404300631,6499,146677392.6,3519520.537,1.477854015,43085910.58,0.000132518,13652,13476100.26,306474.9498,1.397437258,1.01693E+11
11/9/2015,0.998,7689,74583485.22,1411614.204,0.450916747,74732951.12,380.4956444,156149,5639092372,242422974.2,461104.6757,14820386.14,3.402558214,7714,146651741.1,5740035.295,1.457402758,43100435.58,0.00013276,10194,13502580.03,249278.7335,1.3214624,1.01707E+11
11/10/2015,0.90191467,8151,67427497.14,754347.6686,0.453807574,74760395.19,337.8305023,160462,5008011574,239627593.5,451820.689,14824036.14,3.101427978,5185,133712517.5,5168068.518,1.281812064,43113210.58,0.000118537,16152,12057668.43,248795.6713,1.248381917,1.01721E+11
11/11/2015,0.750047341,10217,56094701.22,213802.8904,0.446544184,74788214.25,308.9221859,161943,4580771119,194858542,537055.7961,14828236.14,2.960976744,6094,127698815.6,5207727.778,1.400608402,43127260.58,0.000122455,13666,12457863.68,195501.4683,1.28047748,1.01734E+11
11/12/2015,0.88,9534,65838296.73,208985.4412,0.455378899,74816246.28,337.5229886,159916,5006229106,205182527.6,527006.8577,14832261.14,3.286073748,5927,141765446,3838434.023,1.36590989,43141285.58,0.000127064,14023,12928560.45,189248.3167,1.208666126,1.01748E+11
11/13/2015,0.89998422,7891,67358807.23,399199.4795,0.466321362,74844431.44,337.2789582,153174,5003958699,170410740.5,523733.5231,14836261.14,3.236493865,5252,139672626.1,5251978.748,1.387822883,43155535.58,0.000128961,12972,13123304.69,233646.8008,1.207982659,1.01762E+11
11/14/2015,0.88,7211,65888054.4,215519.0769,0.469575792,74872789.09,333.0471175,149141,4942356322,120869295.2,464813.5018,14839811.14,3.191771986,5800,137785878,3760490.662,1.319649127,43169085.58,0.000126853,13655,12910567.97,213805.9746,1.226311021,1.01776E+11
