sasdate,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,ACOGNO,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXAFEGSMTHx,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,DTCOLNVHFNM,DTCTHFNM,INVEST,VIXCLSx
1959-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959-04-01,0.5662212863903522,0.6045616927727426,0.5420946361162304,0.8054996212017255,0.5459819095337142,1.8767606488901818,1.1452329234154845,0.9488515557152688,0.7742170460382836,1.0497912027215803,0.7168270877457861,1.7035436688271381,2.9233518705258588,3.9998887683879714,2.159413719664327,1.8791151646065856,0.27212523785854115,0.22697336454577943,1.5773182721446528,5.698845492507987,11.131215451590638,0.19773512325325834,0.46971879501471747,-4.444444444444443,-2.862985685071577,-1.69419737399407,-6.700883946392929,-8.524355300859598,-10.43771043771044,-7.107231920199501,-5.114894747570523,0.535462479515229,0.8388309569411945,-0.3646563814866721,1.0246129858558848,0.8601146819575911,1.2852784134248654,0.26632576968147104,0.36616986323060685,0.4052967019367637,0.3659438626542647,0.28098112878405246,0.2894954507857742,0.15216944273082805,0.33500837520938165,5.333333333333331,0.24875621890546964,-1.3478173405753378,-7.142857142857144,-4.498525073746315,2.0462046204620483,3.619047619047618,,,,,,,2.724696956624843,,2.269963820922734,0.7382755753833736,-0.66225164529915,0.19198464122870035,0.40707141195626867,0.4420150487566203,-0.2640264026402642,-0.3527336860670194,-0.5464480874316946,0.32667859407984334,1.0724516734739695,1.0227630772364549,0.3268781334069789,0.8869711135083355,-0.49431197560953305,1.4948926951098138,6.451612903225808,1.2121212121212124,1.536643026004736,1.9417475728155331,3.5714285714285734,0.9143807148794739,0.8291873963515828,0.8899676375404564,-0.0684462696783017,-14.634146341463413,-34.31372549019607,-16.39344262295082,-4.545454545454545,-8.06100217864924,-8.225108225108228,-7.520325203252032,-6.8340306834030695,,0.08039206592149739,0.0,0.11877189856879244,-0.12063557715506674,0.10070493454179541,0.0,0.10893246187363796,0.1054852320675111,-0.33333333333332993,0.20512820512820587,-0.0344708721130645,0.0,0.4550625711035261,0.3159557661927289,-0.10010010010009414,0.1749781277340305,0.29112081513828303,0.11534025374856001,0.0,0.0,0.120900378088451,0.09498769358334455,0.01093254619000857,0.2265563435776219,0.46948356807512415,0.27210884353741827,0.6535947712418277,,0.741198270537365,0.504147015774925,-0.9478534152452256,
1959-05-01,0.6313499352507728,0.7064235255462477,0.5995047569399208,0.788531533757412,0.5627070145862205,1.7207268764765526,0.9685376445704552,0.9815229638074537,0.6875933292997294,1.5666449684676194,0.39448653570198405,2.361056655557732,2.715545189730088,3.5922301706927375,1.8619783319443546,1.7248476735453193,0.8639134878241602,0.038335030609496876,1.4214884557014176,5.489092188599579,10.912403162524924,0.2606591868813032,0.5312689738919223,-4.519774011299438,-1.7204301075268824,-1.6087516087516092,-4.553264604810995,-8.144087705559906,-9.48012232415902,-7.149362477231329,-4.241618897504221,0.5453487195060225,0.8611258161284644,0.2745432168891412,1.1968680089485448,0.8203771088322857,1.2105441792057934,0.2708731676226872,0.3688581178373488,0.40988658777120585,0.4141751443141513,0.464571757753703,0.3719008264462845,0.15196320026285753,0.5037783375314797,3.846153846153847,0.3308519437551727,-3.379324135172964,-8.285163776493258,-8.102345415778252,-1.377952755905513,5.038759689922482,,,,,,,-0.32775537732067095,,1.3029647927850072,0.815797499465809,-0.4474272789677565,0.31085604973696646,0.521376433785196,0.4737425662735643,0.20080321285140812,0.0,-0.5524861878453062,1.028106109863399,1.0461013992944044,1.005465624234847,0.26305124873741514,1.9414521331629242,-1.4773343681582194,1.947386734130944,6.447187928669407,3.0674846625766916,1.7283950617283939,2.1299254526091644,3.9548022598870025,3.2828282828282798,2.946127946127941,1.8518518518518527,0.47716428084526213,-6.827309236947787,-40.74074074074075,-12.857142857142856,-1.501501501501501,-1.7429193899782147,-2.614379084967322,-4.678362573099415,-5.420054200542005,,0.0734163324291511,0.0,0.061699830325467886,-0.40350157297223505,0.10040160642569666,-0.09980039920159944,0.21715526601520097,0.10615711252654296,-0.33333333333332993,0.41025641025641174,0.04597701149425444,0.1491424310216205,0.34013605442177275,0.3144654088050277,0.0,0.26246719160104937,0.2898550724637664,0.23068050749712002,0.0,0.0,0.10540878845773556,0.13112209040081108,-0.04006848067606243,0.23277925313924067,0.46728971962616644,0.2710027100270981,0.4878048780487809,,1.42577722874202,0.9432428037079221,-1.11599304025796,
1959-06-01,0.5164605932075645,0.5599271551079827,0.4045359671206968,0.9005288741693299,0.587905943504093,1.2623527719811087,1.0028278795656043,1.0581236806691172,0.525831251221313,1.15228371511098,0.3171422931466106,2.8109772358117695,1.5727334182269754,1.9325154158770157,1.237160499285269,1.224438019303268,0.8128902356498324,-0.7856344392912348,0.9261987295836827,4.221347331583555,8.29552096952051,0.10283833813245676,0.3018656542237874,-3.57142857142857,-0.8714596949891074,1.4393420150788185,-3.9646233607807244,-6.804407713498624,-7.232704402515722,-6.470588235294117,-0.2673365444446999,0.41938607411878454,0.686978866222665,0.5160251858164082,0.9624958513109849,0.6444284247547911,0.9072318274772284,0.27009850651413814,0.26906269946482075,0.2912413010821938,0.3920961667440566,0.22215676166629597,0.3292181069958877,0.04508935891129884,0.16666666666667052,1.1904761904761938,0.16501650165016518,-2.4074074074074066,-7.676767676767677,-5.649717514124294,0.994035785288272,1.2477718360071277,,,,,,,0.45795751439516125,,0.7071201881328222,0.9822884671998248,0.0,0.3579098067287031,0.5647763946519186,0.40068115796854836,0.40241448692152443,0.1811594202898596,-0.5617977528089901,1.9071801061189146,1.1079729471031419,1.1116348079253622,0.40537681767425965,0.7716049382716046,-0.38602142884576196,0.181328013763693,7.023809523809528,4.7761194029850715,4.880952380952386,4.153354632587858,4.247460757156052,4.260651629072684,2.923976608187129,2.663438256658594,1.3058419243986283,-6.66666666666667,-inf,-20.2020202020202,-5.3497942386831285,-2.2408963585434134,-6.72268907563025,-6.516290726817042,-6.504065040650405,,-0.08713488171247322,0.0,-0.0023702018226841775,-0.37121055887812116,0.0,0.10010010010010155,0.21715526601520097,-0.21164021164021088,0.0,0.10131712259372112,0.1610861811068916,0.22371364653243445,0.22522522522522662,0.31298904538340866,0.10040160642569666,0.08703220191471259,0.2898550724637664,0.3460207612456726,0.10857763300760048,0.11261261261260962,0.17995479184497548,0.15557720715340856,0.05832285344560262,0.2945508100147265,0.31007751937984407,0.6802721088435382,0.32206119162641045,,2.2946117598852718,1.5574810376008865,-1.201731983513088,
1959-07-01,0.2773035107096403,0.2968960863697726,0.4124824532987755,0.635872817997174,0.5558353466095751,-0.2704244456801804,0.5535276536462908,0.8423706926045771,0.43804015608138364,1.6115334636202627,0.03900436232999738,1.967223442877275,-1.3811503875115094,-2.5253127156981026,0.3575578249212322,-0.11602421664720734,1.1245075921692882,-1.3903781132753479,-0.40178334019905043,2.81099223830501,3.2515268173061904,0.09755288585824307,0.12506175889327825,-0.6410256410256461,-1.342281879194629,2.164212405176258,4.032833690221271,-4.812319538017325,-1.143790849673202,-7.184363444268356,2.277341969241342,0.30194482474072226,0.4497725188990979,0.950085082246166,0.02160994057266071,0.5156537753222852,0.6940619147295379,0.25893045867681297,0.2182935901953842,0.22008253094910243,0.2579999229850971,0.46953577739061725,0.28700287002870384,0.1269139441578619,-0.24875621890547706,-1.149425287356324,-0.16460905349794386,-0.90146750524109,-0.48484848484848425,-1.7050298380221651,-0.18656716417910407,-1.3745704467353939,,,,,,,-2.4616960043059537,,-0.11383953822607189,0.7896411035857623,0.6756756649226592,0.4772130756382757,0.5860048259220891,0.3896103896103916,0.4657351962741159,0.0,-0.5555555555555574,1.9746086920654715,0.963483258895311,1.2506878743676322,0.7814917526528223,1.541155866900179,-1.1143982116039286,0.4775917606933448,5.743243243243246,5.458089668615984,2.824858757062147,5.60652395514781,6.003584229390676,3.7216828478964383,2.265372168284789,1.8912529550827377,1.5089163237311354,3.623188405797103,866.6666666666666,4.3010752688172005,7.017543859649122,-1.4367816091953958,-6.609195402298846,-7.086614173228349,-5.087719298245611,,-0.10024830734589225,0.0,-0.05680809515355989,-0.2179327521793284,-0.10040160642570406,-0.09980039920159944,0.10857763300760048,-0.7360672975814924,0.0,0.0,0.19553715205888889,0.22321428571428678,0.22446689113355678,0.31298904538340866,0.10040160642569666,0.17406440382941774,0.2886002886002862,0.22988505747126484,0.21715526601520097,0.22522522522522662,0.18398055062750868,0.13815190429840768,0.0728597449908941,0.29677461435606567,0.15432098765431795,0.5398110661268534,0.1602564102564097,,2.578046324269893,1.909110327886358,-1.1455418802206871,
1959-08-01,-0.10533339387701253,-0.11663449163449673,0.20910681517517885,-1.321843776687981,0.5070975170251864,-1.8645920037144603,0.039221956642654376,0.4370691134461868,0.31719021481497744,-0.04161548296523303,0.4288769138653725,0.560659976887079,-4.548884852064294,-7.147862312580393,-0.06547118508916835,-1.8686995440665877,0.8422523092827724,-0.22984339665474973,-2.138704294484302,-0.3423967774420963,-1.344629787182746,0.12418473212277477,0.07470491558344192,0.6535947712418351,-2.267573696145124,2.8848320937570433,3.582089552238806,-2.625215889464594,1.4529914529914554,-5.391304347826087,5.424940879199195,-0.1332088390911923,-0.5659338769050819,-2.0187793427230054,-0.02159593996328516,-0.6134177051720813,-1.2154294032023283,0.2581528897318405,0.11217761129969823,0.16744299327183426,0.6430415995499983,0.199769074281105,0.23157607955319737,0.11447728852365113,-0.24813895781637582,0.0,-0.2457002457002496,-1.513128615932354,-3.846153846153847,-0.46948356807511676,-0.8898015058179332,-1.6835016835016832,,,,,,,-2.6275211237665337,,-0.022416968225806112,0.6511870226252696,1.5873015914823412,0.28429282160626157,0.47912388774811926,0.3180282250049663,0.3992015968063904,0.0,-0.37453183520598976,1.636626049401757,0.7894322160599895,1.3274520767378637,1.2158369602880934,0.8281573498964819,-0.4433109329420722,-0.5226526836849876,6.89655172413793,3.838951310861427,6.338028169014083,5.405405405405403,3.872053872053871,1.6858237547892803,0.9280742459396732,0.4576659038901587,0.873655913978492,-9.595959595959599,33.33333333333333,-4.651162790697675,-4.402515723270439,-8.735632183908045,-11.347517730496453,-12.244897959183671,-7.605177993527508,,-0.06477283242342832,0.0,-0.05921714928643166,-0.2907580477673921,-0.3003003003002972,-0.2002002002001957,-0.10787486515641727,-0.8465608465608473,0.0,-0.5065856129685908,0.1606978879706178,0.22271714922049343,0.22446689113355678,0.3115264797507825,0.0,0.0,0.2873563218390792,0.22909507445589838,0.21715526601520097,0.22522522522522662,0.21453120553402982,-0.07261822665245812,0.17323121808898723,0.33860780100280297,0.0,0.6720430107526838,-0.1602564102564134,0.0,2.744459252677818,2.174600664241659,-1.4149784573968427,
1959-09-01,-0.18182908744809695,-0.21652832912306316,0.4230711992686616,-0.8459665742722758,-0.23658871720825259,-1.9384021085018799,-0.35038723081453804,0.07888987202945655,0.3584151958167118,-1.2788419587565567,0.8637279071890935,-0.4747265850613876,-4.395573050373661,-7.060128946166063,0.0785581832963326,-1.9810076339522882,1.3669297693255165,-0.4596867933095032,-2.2491425677275174,-2.1743350805668804,-5.03023268947671,0.13034945370397438,-0.04060715405531656,3.333333333333336,-2.684563758389265,1.7520805957074022,10.799584631360332,-2.353755624783664,2.7309236947791193,-6.204379562043797,2.0249776063729534,-0.1571008985177887,-0.7022231356832109,-2.9137529137529135,-0.5268817204301057,-0.6429214350006429,-1.2162015419698116,0.1891252955082745,0.15293647778524821,0.06990031607099212,0.32634745805925436,0.10119853201165559,0.21733224667210096,0.3929755618322502,-0.16583747927031806,-1.149425287356324,-0.16420361247947807,0.8205810601020177,-1.5748031496063002,1.8464528668610332,2.7027027027027044,-1.0309278350515463,,,,,,,-3.1995757546699846,,0.22455350338583072,0.1694665475121389,1.1261261227381913,-0.047214353163360645,0.29468434772752516,0.13527335114982275,0.2650762094102088,0.18018018018018572,0.38095238095237816,1.0052844521509416,0.6573570692534576,1.2954638928409055,1.2698192524599694,-0.23784661793711712,0.6146720262439971,-1.7047349997314794,3.638151425762041,6.962576153176673,8.618899273104878,11.174242424242424,7.616707616707615,2.9629629629629672,2.61136712749616,0.4484304932735365,0.9259259259259226,32.57575757575758,-85.18518518518519,207.69230769230768,27.45098039215686,0.9009009009008917,-1.0526315789473641,-9.657320872274145,-4.646464646464646,,0.10514515443194779,0.024001294643357284,-0.10429629629629493,-0.2537365311087947,0.2008032128514007,0.1996007984031989,-0.10787486515641727,-0.4259850905218336,0.0,-0.10101010101010166,0.16031146226955045,0.22222222222221996,0.22371364653243445,0.31007751937984407,0.2002002002002031,0.08680555555555802,0.4310344827586225,0.11415525114155667,0.21645021645021836,0.22446689113355678,0.2051819352585508,-0.08238048312503299,0.18557938977129168,0.3179237631792361,0.0,0.5333333333333339,-0.15948963317384085,0.0,2.0941153919877316,1.8850894837278902,-0.7643643399426285,
1959-10-01,-0.12039640096669357,-0.15248796147672533,0.3071803404582093,-1.1864204310842306,0.016511627292281617,-1.4018603586572107,-0.46668293211884854,-0.35215817582064934,-0.23577649363190067,-1.1731636377832846,0.15583510185669763,-0.8012641754973071,-2.881543121802051,-4.60578806121709,-0.6995458255549851,-1.6686198243222077,1.0009330050953982,0.11757560889505599,-1.9386645906594113,-3.288837299284194,-6.2241307685244305,0.13714819299960695,-0.05127337424948678,3.921568627450981,-3.263403263403264,3.331238214959146,7.800063673989177,-0.22497187851518627,3.5532994923857864,-3.232323232323231,6.213532486476633,-0.27631155056625134,-1.0309454315803843,-3.203272209200788,-0.7666558686966862,-0.9921269922550083,-1.665587452334701,-0.010487127051543126,0.15365912958910471,0.051623090704803566,0.35027385046491055,0.13951334819851297,0.23035230352303296,0.3752192177495006,-0.2506265664160382,0.0,-0.16542597187758262,-4.137039431157078,-2.091020910209103,-5.929919137466308,-5.628517823639775,-1.7025089605734751,,,,,,,-0.09356128656300053,,0.9348610692269999,0.018278861943321623,0.6622516666666689,-0.28228652081862726,0.14679313459801485,-0.08228827227543625,-0.06561679790025865,-0.17825311942958705,0.0,0.660922973445377,0.6344361036707398,1.27910674534469,1.1769549288515404,-1.5288472268720024,1.9912327729256478,-2.9692145634371796,4.899135446685876,6.281407035175886,8.854166666666659,6.195462478184996,3.1131359149582387,1.0189228529839869,0.9848484848484848,0.745712155108132,1.3123359580052472,15.68627450980392,-41.97530864197531,19.047619047619055,-3.623188405797103,-11.111111111111112,-13.620071684587812,-13.666666666666668,-6.418219461697723,,0.22585236062124814,0.03601583696386523,-0.06401820962407268,-0.33079146209826404,0.0,-0.10010010010009414,0.0,-0.32258064516128926,0.0,0.5096839959225274,0.2287021154945723,0.14781966001478075,0.22296544035674457,0.31007751937984407,0.2002002002002031,0.0,0.42918454935622447,0.22831050228310593,0.10787486515642097,0.11185682326621353,0.21564399137423695,-0.12194740627247495,0.2308251544892744,0.3103180760279267,0.0,0.6640106241699935,-0.31897926634768903,0.0,1.561039446625534,1.5278935272874237,-1.1708675956306314,
