sasdate,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,AMDMNOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,DTCOLNVHFNM,DTCTHFNM,INVEST,VIXCLSx
1962-10-01,0.00578972897088462,0.0040981143866647834,0.0010422094841063447,0.01577192991394623,0.018266188356635012,0.004393526718195646,1.2949283700012033e-16,0.0027963918750653813,-0.0008747105737072111,0.008428803707925932,-0.002600508236210496,0.005328659255886224,0.00461228668991574,0.008564064801178257,-0.003350670535224902,0.0019328140616354838,-0.0017422678026337143,0.010458138836039388,-0.002780432048303358,-0.028073044426274188,0.010295375915510146,-0.0005191168905602255,0.0017139516660654257,-0.035714285714285435,-0.015133876600698372,-0.047082807494417976,-0.045871559633027525,-0.05647022618864447,-0.018700475435816235,-0.0921052631578948,0.005238010235091648,0.0026538961581126165,0.001219037738295941,-0.004834031582339671,0.00044009241940812574,0.0016512974479948141,0.0034316588785047396,-0.0008836677409294577,0.0034093340191451386,0.0017088936770933406,-0.00047660947352974305,0.001886096190905779,0.0038764536701263543,0.004869622742056935,-0.004573804573804668,-0.024096385542168433,-0.004938271604938342,0.08774834437086099,-0.06847457627118647,0.11313868613138686,0.25590682196339437,-0.048027444253859394,-0.023697988426563853,0.07270029673590508,-0.05835010060362173,-0.022076092062000886,-0.059388646288209654,0.04143104457542502,0.017395753456782785,0.009604802399840821,0.0021978022342711455,0.0018210789893010574,0.010419122153599558,0.00911158472915555,0.0065019505851756,0.0083194675540766,0.008361204013377989,0.015894069413764856,0.018101490114041635,0.013190669027643513,0.005670111115981042,-0.03157955231171512,-0.03360790774299834,0.04304089201089173,-0.050482322004737464,0.007527504342790909,-0.018018018018017903,-0.027218934911242446,-0.045378151260504276,-0.052464228934817184,-0.021505376344086155,-0.013801756587201827,-0.012307692307692183,-0.010575016523463385,-0.18081180811808117,1.5945945945945945,-1.620689655172414,-0.7,-0.12079207920792093,-0.06927710843373493,-0.05154639175257744,-0.0346420323325634,-0.00010025913129322888,-0.005786125836724477,-0.0005411223233771382,-0.001283617636596983,-0.0009910802775024213,-0.0019743336623888317,-0.003267973856209081,1.15347846714302e-16,0.0,-0.0005125576627370288,0.0013183915622939732,0.005743000717875069,0.001079913606911501,0.004237288135592978,0.00048756704046824453,-0.0021542438604048755,-1.415423776414542e-16,0.001642036124794652,0.0036363636363636507,0.00216216216216227,0.0016848582521427518,-0.004212785974359686,0.0036709938284740936,0.001698307757627034,0.000694927032661494,0.0017211703958693073,0.0051207022677397926,,0.00605187968233252,0.011998361589258493,0.019699271210081137,0.46839100771599235
1962-11-01,0.006408418043869606,0.006637048761623927,0.012658959537572118,0.018141508907363338,0.013550769556741773,0.005779284869687515,0.005750465847843068,0.005404953982286115,0.006301803535515307,0.005360364229877332,0.0031244965020341374,0.001883430541709632,0.009902926546231977,0.010471044431452444,0.009977008396642447,0.008597890414516952,0.013082964339025647,0.014114214024178645,0.003859984041610579,-0.011921264208483504,-0.04489434657655865,-0.0019059332735576896,-0.004003039528773781,0.03323262839879158,-0.06117647058823521,0.08789582716780113,-0.08477459597391557,-0.005205868433506862,0.1575623618566466,-0.167717528373266,-0.013532680612012325,0.0012473319302089938,-0.0017622058671089458,-0.013563700952688666,0.0013196964698119432,-0.0019280205655526992,-0.001530221882172915,-0.0024957104975822804,0.002829850149668706,0.0012468827930174563,-0.001582810313323085,0.0027172720811264226,0.0042420461634436,0.005258047377388631,0.0025000000000002134,0.024390243902438772,0.0024752475247525104,0.11045184847101774,0.09323843416370112,0.2006980802792321,0.034482758620689724,0.1652021089630932,0.03157601891779101,0.04086021505376344,-0.03652653342522402,0.03507109004739331,0.0667263770712046,-0.008650567468462055,0.008743240708014476,0.004177857391603854,-0.012074643449316259,0.005117707267144319,0.011526567332021431,0.011372208542677755,-0.0025923525599482,-0.0256835128417562,-0.030807660283097477,0.014261682771840048,0.018611167318240224,0.014584778370956026,0.007089288815996644,0.050170539019910906,0.05239675413401735,-0.03624712239670544,0.03066897288955549,0.012048192771084387,-0.020717534108135562,0.022891566265060125,-0.0017271157167528324,-0.014238773274917746,-0.019518837948252408,-0.00884955752212393,-0.012775842044134662,-0.010967098703888279,-0.2627118644067797,-0.20481927710843376,4.0,-0.5662650602409639,-0.1391304347826086,-0.06666666666666672,-0.06428571428571404,-0.04265402843601889,-0.001511494297193544,-0.002192155096098258,0.0001130313215740578,0.00018573551262978817,-0.0014858841010400344,0.0004933399111985775,-0.0016366612111292033,0.003777657852131578,0.0,0.0061538461538462414,0.00010973334796434659,-0.0017889087656530024,-0.0005390835579515668,0.002114164904862459,0.002435460301997147,-0.00129366106080218,0.003984063745019693,0.0005467468562055457,0.0010362694300519756,0.0005396654074472368,0.001003260596940056,-0.0018333237847718636,0.000486222230080294,0.002257131171132811,0.004166666666666763,0.007449856733524452,0.0021881838074399728,,0.013067354028914084,0.016579077838373896,0.009154226394217537,-0.2281241295805643
1962-12-01,0.00741989900789179,0.008201568632136008,0.011405607118936057,-0.019053338587100715,0.0049878205772423525,0.0022683274233904083,0.0036479451482692173,0.0053886731905941196,0.006980276420026517,0.008719147904695307,0.006585701574940979,-0.005479034947878148,-0.0010566781410243117,-0.0010577440938577545,-0.0017785489065431474,0.004888350298033325,0.005720580079485376,0.019046794338051582,-1.4283519286484597e-06,-0.0036363636363636364,0.004100175319868357,-0.0011184210526315106,-0.0006940971885332159,-0.014925373134328306,-0.007299270072992804,-0.01357380161366868,0.04740608228980322,0.018274273001748047,-0.024475524475524476,0.06955609926599096,0.02505580403220264,-0.00017845033727113745,-0.003224217068469294,-0.011795330675994468,-0.008351648351648401,-0.0018864688732636301,-0.0011297787820256503,-0.002967359050445104,0.0014192372393341166,0.0007860819008350806,0.00036086730481063367,0.001474723817811637,0.0036092097075295015,7.30566919929201e-05,-0.010824313072439726,0.012048192771084458,-0.0032976092333058416,0.013828867761451981,0.37060041407867494,-0.10158730158730159,-0.013556388808768452,-0.06938775510204077,0.01686548745372275,-0.03076923076923081,0.04842105263157895,-0.03035964502568888,0.07096212451023079,0.04081977352465262,0.03504376643068679,0.0021485472067647514,0.0066225166666667185,0.005898366606170845,0.012798436263787192,0.0130388052947167,0.017509727626459144,0.01089689857502087,0.00337837837837844,0.010491695258003697,0.01716302197508432,0.013231615627481728,0.006098049889259004,0.07241910631741134,0.0732226131064387,-0.05594132034425492,0.05359680982101292,0.0034246575342466545,0.008686765457332648,0.028059701492537406,0.010416666666666598,0.002219755826858949,-0.019283746556473906,-0.01864406779661026,-0.007413187670698518,-0.01237872198059549,0.053658536585365964,-0.5324675324675324,-0.5,-0.039999999999999925,-0.11267605633802812,-0.08223684210526319,-0.03082614056720088,-0.03476151980598237,-0.0006058337545873294,-0.00013774570209461337,0.0006306070485212164,-0.0006191375414047549,-0.003964321110009897,-0.005917159763313693,-0.0005461496450026997,-0.011840688912809373,0.0,-0.012269938650306704,-0.00021939447125935856,-0.003935599284436575,-0.0005390835579515668,0.0049261083743842565,-0.0019455252918288903,-0.0030211480362537886,0.001988071570576428,0.0,2.206654458882299e-16,-1.149745527119903e-16,-0.00019839819562052948,-0.0009595127344027643,-0.0028349627745542037,0.002057550909255888,0.0020790020790020344,0.010273972602739658,0.0007283321194465815,,0.007169576059850415,0.02268507147418571,0.014812123455902602,-0.26943649914057993
1963-01-01,0.009131147814388424,0.0010225556757787154,0.004696799710966034,0.0010992100554497095,0.004975124473889361,0.008016147672906046,0.011961171944791243,0.016806569469270515,0.01564084971277122,0.014517535488530998,0.016755097400136514,-0.00720423939755933,0.0029858356450875177,0.002816826262569731,-0.005370794461845602,0.008186325849315926,0.030733923911270628,0.03147610359321893,0.0031968933737711,0.017586529466791352,-0.019091566149280176,0.0038920937583044363,0.0019494633373916032,0.02702702702702709,0.01595092024539878,-0.012181195279786786,0.10412689087971809,0.06384323640960801,0.01641266119577967,0.11934156378600823,-0.005939693698681757,0.001347263983440252,0.0005542181194687064,-0.007319204719248466,5.517241379305327e-05,0.0008692013005826868,0.0018599562363238512,-0.0005476022842838145,0.001762102564334929,-0.002386705605052161,0.0040122814957981355,0.0022698230238243147,0.00434620638271446,0.008068343616516307,0.004604437002930012,-0.029940119760478938,0.0033030553261767016,-0.21174358432780657,-0.4532871972318339,-0.49185667752442996,-0.13918262360674472,0.07268170426065163,0.017253090612688555,0.036671368124118434,-0.1665514858327574,0.05063890203502124,0.08770457406630293,0.01310172202375926,0.042080757604848876,0.0023927787766932613,0.004405286416872182,0.005764665988470629,0.012148367130121622,0.010117736209146645,-0.0048216007714561235,0.002506265664160437,0.009298393913778466,0.008508571873927652,0.018474608814936816,0.012897976863347841,0.001291817087724099,0.07191696185847272,0.07022007711879967,-0.06048997085051127,0.05347941304870908,-0.0028457598178713616,0.02244897959183657,0.02645502645502668,0.02363112391930821,0.012770682953914566,-0.0018587360594794732,-0.01584582441113498,-0.00941176470588236,-0.007077856420626924,0.24137931034482737,-0.8928571428571429,-2.090909090909091,0.6363636363636362,0.0025316455696203118,-0.05536332179930797,-0.02395964691046663,-0.013223140495867744,0.0018839516658304169,0.00018511096823638044,0.0008206958073148861,0.0008051280463257405,-0.004470938897168364,-0.0024740227610094714,0.0,-0.015167930660888467,0.0,-0.0005141388174806906,0.001974983541803893,0.0025098601649338314,-0.009708737864077692,0.0063157894736841505,0.0019474196689387535,-0.00648508430609598,0.004632693580410343,0.0,2.206654458882299e-16,0.0032362459546924874,0.0023706333872903725,-0.0016074904881448308,0.0024150102173509484,0.003520647920098029,0.004844290657439281,0.0011350737797955616,0.004366812227074337,,0.004032258064516088,0.012860800744878957,0.012860935025234608,-0.14022607481158023
1963-02-01,-0.0014427017144527025,0.0023154744941577174,-0.0029643239352584974,0.014791993362704325,-0.005487228032601399,0.015097948862910207,0.013605054386014384,0.015971072487645125,0.01826295832449741,0.017036127684376366,0.018829363261222597,0.011378568132259325,0.015970582209138003,0.012852393600921979,0.018675617264028475,0.011611243200990265,0.03142330410755231,0.03807016596659077,0.00658939798530109,0.010479458406751326,-0.044083786908480124,0.003650089080952237,0.00046522389210793474,0.04733727810650886,0.03296703296703291,0.06252382767823099,0.07259300543402529,0.04104990080878979,-0.06385437734758746,0.15847347994825348,-0.036249188859630625,0.002743292604998602,-0.000874693640717359,-0.0026076692926352684,-0.00728718118582312,0.000504264792661377,0.001822223841976682,-0.0013828371644010276,0.00463373576845795,0.0045115906325130795,0.003882215060064426,0.002325052881841893,0.004025515575648784,0.00685342398516613,0.000417885499373148,0.01818181818181812,0.0016488046166530088,0.029945767507663233,-0.021551724137931036,0.1712626995645864,-0.02727836329820204,0.054706355591311394,-0.024154589371980676,-0.02849200833912443,-0.13193403298350828,0.038781163434903045,-0.018702745722244285,0.01560860781702319,0.03820590092884594,0.004235402658834921,-0.010989011171356153,0.0063077269655328035,0.012197358767424652,0.009872824631860738,-0.015127132281944044,-0.018363939899833075,-0.01937657961246835,0.006716085173080066,0.018967190633500823,0.015604116595292062,0.014903043842715484,0.03947437582128761,0.038635450160771696,-0.03294639771339979,0.022867095369645575,0.02505694760820027,-0.01664145234493197,0.012716763005780332,0.01648664013644116,-0.0044101433296583155,0.023299161230195754,0.016861219195849417,-0.008675078864353198,-0.0064341347781917725,-0.3392070484581498,0.8461538461538461,-5.000000000000002,-0.896551724137931,0.015384615384615398,-0.00897666068222618,-0.08461538461538469,-0.05263157894736842,0.0009026106276617019,0.0001492909886871284,-0.00014860695837224205,0.000975066165204063,-0.0019920318725098474,-0.0009910802775024213,0.0,-0.016930638995084738,0.0,-0.002573340195573928,0.002301874383426514,0.003941239699032533,-0.0016260162601627402,0.002797202797202937,0.0009727626459141341,-0.0030368763557483856,0.0019801980198020084,0.0,0.0031055900621118457,0.001615508885298777,0.0022217354570204183,0.0013894039665917643,0.0022093393191698696,0.0024429967426711024,0.006211180124223654,0.0028328611898016894,0.006535947712418355,,0.0015904572564612327,0.006269230769230839,-0.0008447397633481817,-0.10265313891325563
1963-03-01,0.0028926276477833114,0.005401175096492088,0.0031380653969037458,-0.0003709539343368764,0.004881990982401129,0.013080941284920388,0.005810311606094411,0.007487050901946232,0.011764022654289798,0.009046241767432048,0.012868476745468854,0.000345326263201598,0.022633703761822523,0.019069353932550354,0.026308854358183364,0.011363314576515382,-0.0008362048369339629,0.015630638892011176,0.006178383391005175,0.019806540764624556,0.03312727590271945,0.003761723178398502,0.004831374343238863,-0.011560693641618457,0.041916167664670705,-0.052015604681404384,0.009301089556205216,-0.02989736724676484,-0.12177564487102574,0.060489820005901376,-0.04447227114066728,0.0028847181167420493,-0.00016462046319006105,0.001375213158039371,-0.00925669308796635,0.0015873696855291557,0.0013651504395784414,0.001906154529075432,0.004473414555976298,0.004220909050517617,0.0038061714786823395,0.0043209176057750305,0.004201161497590567,0.004400021728502363,0.002925198495612214,0.012048192771084458,0.0008237232289950108,0.09311163895486942,0.10240963855421682,0.159771754636234,0.16449252306713322,-0.03651354534746761,0.024429967426710098,-0.028169014084507005,0.22439024390243903,-0.0203527815468114,-0.004387714399680848,0.02214604706034852,0.04251719534908185,0.004044589189966223,-0.006622516666666576,0.0046010548759957935,0.012472687545520904,0.010493048528616877,-0.0042139384116693206,-0.015979814970563486,-0.011884550084889582,0.0055650577256834395,0.016058238720388803,0.016612839005276683,0.01355905076106995,0.008962409095565034,0.00964929467084618,-0.0040181071604407466,-0.008952732878593625,0.00619020821609461,0.016227180527383336,-0.006303724928366679,-0.003939223410241847,0.003311258278145772,0.017511520737327226,0.012886597938144282,-0.0035671819262783747,-0.004420265215912921,0.10769230769230781,0.6874999999999998,-5.188146770730811e+16,-0.14285714285714293,0.06870229007633595,0.034482758620689606,-0.02680965147453091,-0.02061855670103106,0.001171881023237038,0.0002690793182419483,-0.0011591204950336055,0.0007425283088916947,-0.003491271820448892,-0.008928571428571555,0.0,-0.019867549668874104,0.0,-0.0005157297576069847,0.0019704433497537695,0.0017876296031462788,0.0032573289902279434,0.0006978367062108559,0.00048614487117158153,0.004347826086956459,0.0006591957811471037,0.0032786885245902103,0.0015503875968991367,0.0005379236148466612,0.0001250078129883535,0.0022265436368619795,-0.00218018765501834,0.001445478362995755,0.006877579092159535,0.007918552036199128,0.0072358900144717546,,0.004545855768381988,0.005330908742881684,-0.007290190584580936,-0.1272199859313649
1963-04-01,0.004120756192796789,0.005510684341851626,0.005539300627787615,0.019684154071854768,0.007060333950676914,0.014171710301970194,0.012590032545097843,0.00693330583336863,0.007950591350605267,0.011061513261556927,0.0073889838240965705,0.008561227045001995,0.01890435712158007,0.029935316485072718,0.008803609675747781,0.017784143526656,-0.01712754584140869,-0.043392391230791916,0.012486526258706809,-0.00819672131147541,0.009117791691036605,0.0052414012277450074,0.006644790201724818,-0.011560693641618457,0.017543859649122806,-0.02341454166271689,-0.034265458842063806,-0.03470031545741325,-0.07751441383728386,0.0031117397454031763,0.001414470649734018,0.00576236538433047,0.0055973382317264005,0.007367900148457928,0.01804812834224599,0.003118269199858553,0.0033824331696672124,0.0027392971746106284,0.005848111181642603,0.008318435011303079,0.003845803335459831,0.007538264602666478,0.003882418191902385,0.003303189473114204,0.005838198498748981,-0.06586826347305381,0.0,0.15711349623201637,0.4642857142857143,0.36164565361645656,0.04085257548845471,0.027283511269276393,0.0378726833199033,-0.014989293361884369,0.2761194029850746,0.04039945528824325,-0.06235011990407674,0.0018106085574214662,0.033566555723142356,0.002591438422341265,-0.008869179749362072,0.005035246727089436,0.0120645248746104,0.012330031548348941,0.005859375,-0.0008496176720475302,0.0008554319931566064,0.010818025725971294,0.016475618476316532,0.017190974627576634,0.013310231718965846,0.04734584042040061,0.05114698385726429,-0.03582273074945144,0.03251624072917299,-0.025755879059350503,0.003021148036253712,-0.0011481056257177454,0.006190208216094308,0.028099173553718996,0.022789425706472362,0.015345268542199501,0.003974562798091983,-0.0037504261847937674,0.26,-1.0,-6.333333333333334,3.344827586206896,0.23529411764705868,0.1464285714285716,0.07671232876712342,0.03051438535309516,0.0005662448720172202,0.006253857733998183,-0.0005471826043513894,-0.0008813024722855682,-0.0014992503748127214,-0.004484304932735384,0.0,-0.0016750418760470437,0.0,0.0025786487880349227,-0.00027332859563766005,0.0024991074616207073,0.002169197396963116,1.486491078996026e-16,-2.0715531654813413e-16,0.002604166666666704,0.00395256916996039,0.0016366612111293195,-0.0025813113061433743,0.0,-0.00029158162202704317,0.0012253815629612557,-0.002782415136338447,0.0012334165638818572,0.0027397260273973236,-0.00957746478873239,0.0028818443804035252,,0.017654310117108434,0.014063543555004363,-0.005828015585216235,-0.11474600973654639
1963-05-01,0.006408856363114249,0.006399830280743903,0.0032762739229366274,0.015700663634603727,-0.0028616646326847786,0.017774198605843998,0.00962701710822134,0.00269746409035303,0.00471168402100757,0.02094517510964543,-0.0006688919081672052,0.0005140277296180933,0.030405398351849387,0.04440756751949118,0.016419366414465123,0.01675863586825378,0.007209720559895046,-0.006037827507079128,0.01146002405217502,-0.024198703314765816,-0.05357664950014734,0.0041775493419135895,0.002565167106550814,0.029069767441860517,0.004618937644341909,0.07770627221208333,-0.07113305752035227,0.06407112201103625,0.1204330175913396,0.01737668161434984,-0.004400373988900422,0.003207229556126517,0.005798328767833471,0.005833538739627095,0.015088708340242082,0.003958235268946001,0.005064531939225617,0.0023705942115820936,0.0018619300362963539,-0.0014263657084037404,0.00164880461665275,-0.002188221759075938,0.00485705502612967,0.0038729666924865102,0.002910602910602922,0.03703703703703708,0.0,0.02658742571160463,-0.07474985285462042,0.16276537833424054,-0.021422450728363324,0.06186374314800309,0.0669125395152793,0.07158351409978309,0.04516129032258072,0.08604547481052167,0.06043046357615889,0.010268035627883903,0.029890700570533422,0.0052721199928334826,0.0033444816616518343,0.006693440428380187,0.012291404988336613,0.01163983531889871,0.00746995777849956,0.0017035775127769162,-0.002570694087403599,0.010180573056521876,0.0205778978992911,0.01441581083425527,0.0064232988009429014,0.042870595232194955,0.04436666351338587,-0.029896575548161115,0.029802887816678898,0.01925254813137032,-0.019607843137254888,0.010344827586206983,0.01346801346801333,0.0173913043478262,0.0035971223021582363,-0.004643309413254365,0.00476190476190466,-0.005468215994531729,-0.32735426008968604,0.6153846153846155,-0.6250000000000001,-0.027027027027027088,-0.056768558951965066,-0.07462686567164165,-0.029177718832891216,-0.04310344827586214,-0.0009819210997516006,0.007966633469850697,-0.000541450730958546,-4.640155909227737e-05,0.002501250625312514,0.004497751124437738,0.0065573770491803044,-0.005599104143337106,0.0,0.007727975270479356,0.0006559527714005617,-0.0010695187165774794,0.003789929615592869,0.0041841004184102505,-2.0715531654813413e-16,0.0008665511265164152,0.0019723865877712314,0.0005449591280654803,0.0015503875968991367,0.0,0.0014580903182802925,0.0009715995967731924,0.00013270695649872757,0.002660413942372615,0.004784688995215513,0.004524886877828008,0.005032350826743563,,0.025520219866509618,0.019394306710354293,-0.004610023440140674,0.0024634004206205325
1963-06-01,0.007316775165184869,0.007761039814955974,0.010578073340052537,-0.005975771998169249,0.0049792053879412065,0.010558911746446513,0.005877973228939951,0.0048761023395772814,0.00771984633908,0.026827034683960877,1.562030618267735e-16,0.004087475813881211,0.017036894112624098,0.02091644155612858,0.014462519087333479,0.00972076910252562,0.009880466564197037,0.009118191450692268,0.004476316448687868,-0.008319467554076539,0.031434557204833756,-0.0012944066295928103,0.0010210121337673869,-0.034482758620689835,-0.034482758620689655,-0.04011167985109349,0.04945818282856342,-0.044477611940298575,0.09600515463917518,-0.16573971078976646,-0.011381209450606855,0.001844822708411963,0.0009473285335353674,0.004993860008186581,0.0058069464227018235,0.0005656893404916549,0.002009231604670106,-0.001508609478229252,0.0023117036718455996,-0.0001617575695190453,0.0001816332461495404,-0.00012144976317308803,0.0027588743792532648,0.003145388859931275,0.003319502074688785,0.06097560975609768,0.004938271604938342,-0.031215048296898876,-0.16370106761565836,0.00840336134453776,-0.014592274678111588,0.0011402508551881414,0.02359208523592085,-0.1069182389937107,0.048436541998773834,0.02176696542893726,0.08430818878580068,-0.034548588095346146,0.006817106230562733,0.006971087055504921,-0.004454343059310208,0.002889531006890445,0.011043819023868879,0.007429541595925396,0.012609117361784675,0.01106382978723414,0.0034305317324185877,0.016432849462495017,0.02752795785829345,0.013088383689187834,0.0026499309481163415,0.017045042431275588,0.018001613460873714,-0.00459772617988175,0.0014331836021050533,0.008998875140607482,0.027876330461226458,0.026315789473684206,0.03010033444816064,0.031703385276733026,0.024193548387096735,0.011834319526627267,0.004352987732489165,-0.004456633527596812,0.2000000000000002,-1.0,2.3749999999999996,0.5180722891566264,0.08370044052863423,0.02040816326530614,-0.0066755674232309515,-0.025460930640913083,-0.0005084941638738476,0.004131975222171762,2.3808390076660395e-05,0.0009745231797299136,0.0044977511244379525,0.005988023952095894,0.003267973856209197,0.007865168539325755,0.0,0.006670087224217385,0.0036065573770491617,0.0014265335235375699,0.00162074554294978,0.006263048016701551,0.0029154518950435656,0.0025974025974026343,0.004596191726855051,0.003267973856209197,0.004132231404958442,0.003225806451612949,0.002987125178238731,0.002762021039259022,0.004371836171191772,0.0019361520104460219,0.0061349693251534256,0.009599096555618443,0.006451612903225861,,0.03008278679711863,0.02489743157421458,-0.0010222178409655613,-0.0024179438777414478
1963-07-01,0.0036268104127435297,0.0038749495905878095,0.010078492347464392,0.02253560406667743,0.014289221540604288,-0.0005007350096711783,0.0016723158572732745,0.002011925541111847,0.0003340749077846125,0.010198359123481068,-0.004007615128252276,0.015807942188097206,-0.004128185540321382,-0.010634491666347884,-0.002192579516546069,-0.000997551109824547,-0.018325288159853275,-0.006066217881894609,-0.006183273146136002,0.031188902336840102,0.035256170228640464,0.003479461415631777,0.00396975006098778,-0.02040816326530605,-0.017543859649122806,-0.04296212549462974,0.05612453912331012,-0.025204980261160102,-0.04657534246575343,-0.003938200545289238,-0.02986414493358203,0.0028694277919532416,0.0024429266949953783,0.0007888366020183583,0.009810333551340745,0.0012799180852425445,0.0013374299656606478,0.0011971061260605273,0.003091238508510906,0.001205775960944569,0.0005750013618452206,0.0012695089400610803,0.002753809436387002,0.004628134754063071,-0.0012422360248446499,0.0295857988165681,0.0,-0.005238828967642527,-0.07129094412331406,-0.08582449373191904,0.07652173913043478,-0.009796533534287825,-0.012090240558394671,-0.005135730007336715,-0.04285714285714286,0.026348808030112924,-0.031286210892236384,0.018378320033202278,-0.000610494629083171,0.007220216563108869,-0.008928570930861891,0.0067649994454919374,0.011456628477905215,0.007041777609580111,0.01701444622792942,0.01522842639593894,0.01198630136986295,0.011478020000654263,0.025366760669882114,0.016779451140677068,0.00979801682039495,-0.011803419414836583,-0.012494320763289286,0.018599822201466526,-0.028678086969996425,0.013989927252378237,0.049098196392785634,0.07614213197969547,0.08881578947368438,0.10184696569920833,0.03228659885006644,0.013445378151260366,0.008681925808997517,-0.0017188037126161047,0.34928229665071764,-7.857142857142858,3.7027027027027017,1.5555555555555556,0.10126582278481007,0.01180438448566604,-0.004016064257028205,-0.026737967914438526,-0.0003275517242708017,0.0016233976777936714,0.0002559447635487947,0.001839969076150087,-0.0009970089730809136,0.002486325211337501,0.0010869565217390686,0.007274762171236774,0.0,0.0056208482370974965,0.004418262150221081,0.002851033499643763,0.0005396654074472368,0.0027739251040221815,0.004366812227074402,0.0038910505836575503,0.0019646365422397137,0.004893964110929807,0.005154639175257658,0.004830917874396089,0.0033563672260612087,0.0005458855823818796,0.0063138560440821,0.001888828926065751,0.006793478260869541,0.008431703204047339,0.007142857142857117,,0.028122292885968393,0.02472669522824635,0.002159776836018606,0.1869750399211816
