,Ticker,vol201900,vol201901,vol201902,vol201903,vol201904,vol201905,vol201906,vol201907,vol201908,vol201909,vol201910,vol201911,vol201912,vol201913,vol201914,vol201915,vol201916,vol201917,vol201918,vol201919,vol201920,vol201921,vol201922,vol201923,vol201924,vol201925,vol201926,vol201927,vol201928,vol201929,vol201930,vol201931,vol201932,vol201933,vol201934,vol201935,vol201936,vol201937,vol201938,vol201939,vol201940,vol201941,vol201942,vol201943,vol201944,vol201945,vol201946,vol201947,vol201948,vol201949,vol201950,vol201951,vol201952,vol202000,vol202001,vol202002,vol202003,vol202004,vol202005,vol202006,vol202007,vol202008,vol202009,vol202010,vol202011,vol202012,vol202013,vol202014,vol202015,vol202016,vol202017,vol202018,vol202019,vol202020,vol202021,vol202022,vol202023,vol202024,vol202025,vol202026,vol202027,vol202028,vol202029,vol202030,vol202031,vol202032,vol202033,vol202034,vol202035,vol202036,vol202037,vol202038,vol202039,vol202040,vol202041,vol202042,vol202043,vol202044,vol202045,vol202046,vol202047,vol202048,vol202049,vol202050,vol202051,vol202052,vol202101,vol202102,vol202103,vol202104,vol202105,vol202106,vol202107,vol202108,vol202109,vol202110,vol202111,vol202112,vol202113,vol202114,vol202115,vol202116,vol202117,vol202118,vol202119,vol202120,vol202121,vol202122,vol202123,vol202124,vol202125,vol202126,vol202127,vol202128,vol202129,vol202130,vol202131,vol202132,vol202133,vol202134,vol202135,vol202136,vol202137,vol202138,vol202139,vol202140,vol202141,vol202142,vol202143,vol202144,vol202145,vol202146,vol202147,vol202148,vol202149,vol202150,vol202151,vol202152,vol202201,vol202202,vol202203,vol202204,vol202205,vol202206,vol202207,vol202208,vol202209,vol202210,vol202211,vol202212,vol202213,vol202214,vol202215,vol202216,vol202217,vol202218,vol202219,vol202220,vol202221,vol202222,vol202223,vol202224,vol202225,vol202226,vol202227,vol202228,vol202229,vol202230,vol202231,vol202232,vol202233,vol202234,vol202235,vol202236,vol202237,vol202238,vol202239,vol202240,vol202241,vol202242,vol202243,vol202244,vol202245,vol202246,vol202247,vol202248,vol202249,vol202250,vol202251,vol202252,vol202301,vol202302,vol202303,vol202304,vol202305,vol202306,vol202307,vol202308,vol202309,vol202310,vol202311,vol202312,vol202313,vol202314,vol202315,vol202316,vol202317,vol202318,vol202319,vol202320,vol202321,vol202322,vol202323,vol202324,vol202325,vol202326,vol202327,vol202328,vol202329,vol202330,vol202331,vol202332,vol202333,vol202334,vol202335,vol202336,vol202337,vol202338,vol202339,vol202340,vol202341,vol202342,vol202343,vol202344,vol202345,vol202346,vol202347,vol202348,vol202349,vol202350,vol202351,vol202352,vol202401,vol202402,vol202403,vol202404,vol202405,vol202406,vol202407,vol202408,vol202409,vol202410,vol202411,vol202412,vol202413,vol202414,vol202415,vol202416,vol202417,vol202418,vol202419,vol202420,vol202421,vol202422,vol202423,vol202424,vol202425,vol202426,vol202427,vol202428,vol202429,vol202430,vol202431,vol202432,vol202433,vol202434,vol202435,vol202436,vol202437,vol202438,vol202439,vol202440,vol202441,vol202442,vol202443,vol202444,vol202445,vol202446,vol202447,vol202448,vol202449,vol202450,vol202451,vol202452
0,MS,33.26508713,-24.0242672,153.7125244,-35.96300125,-27.00478554,-3.458619118,13.63310337,-21.90171814,7.762167454,2.114563465,-5.32418251,52.76939774,-28.67639923,23.03164864,-20.22136497,47.89299393,-53.5258522,7.676321507,3.699001789,48.63327026,-28.81238747,11.3857317,-15.48238659,0.844001532,24.03084946,-5.857429981,-20.56303406,-5.972362518,32.07880402,-13.09936237,26.78973198,13.90049553,-5.566946983,-13.83115578,-1.649242878,-21.29231453,53.22486877,-8.923534393,-26.92296219,28.74640274,-6.175134182,18.03538513,-5.924299717,-15.37453079,35.79730606,-45.38669205,14.15210819,5.199497223,15.25253105,-2.292022705,32.55075455,-61.24846649,5.806403637,46.36756134,-6.024884701,138.5239868,-19.70009995,-23.21257591,-17.03980064,-26.85256386,325.8123474,11.09407902,-7.195342541,10.53107929,-7.710985184,4.865708828,-30.0052681,-3.075523853,2.022174597,-39.40014267,13.83899117,-21.51684761,13.86231136,-12.89162922,84.25337219,-32.55925369,15.11758995,-8.489549637,2.145807028,-27.54939079,8.111356735,65.42147064,-37.15895081,-17.4694767,-25.00069237,11.11810589,-19.18037224,26.78532028,4.673182964,12.22060108,-6.894940376,19.61328506,42.06097031,21.02991676,4.55018425,-28.02355003,-0.994166613,-5.73564291,10.40819073,-30.29376793,34.85108185,-1.4487921,-30.11589813,14.7823801,-11.39363003,-37.80560303,146.3424072,-23.45612335,40.37622833,1.710243344,-32.46117783,-26.01874542,2.181338072,100.2973633,-12.13941002,-26.91781616,-3.650595188,0.0155,53.29237366,-34.84127426,35.93344116,-6.812190056,-31.99060059,12.56576347,4.103643894,-15.87170696,42.37950134,-34.07948303,-9.7934618,80.25457001,-25.5835247,-7.706143379,-14.03447056,67.43767548,0.445867062,-23.10206413,-19.25254822,4.179110527,-5.427541733,-23.27917099,10.88679504,-5.346764565,46.13686752,1.808463335,18.77768517,-28.8198452,33.88049698,-31.65402985,-4.216235638,33.06425476,-13.59785461,-0.639406323,22.82237816,40.63143539,-28.56718445,19.85638046,-35.43643951,-34.58343124,82.45767212,13.97157097,116.5196991,-25.44673729,-50.73882294,18.8037262,26.75245476,-3.890666962,36.15775681,-27.05323601,15.43583679,-44.48151016,9.092862129,22.50197411,5.709009171,3.014979601,-13.38042736,-3.648881435,4.921972275,-25.73023605,2.640937805,5.482007504,-14.98927784,73.60668182,-25.32562637,-1.135768294,-15.28516865,27.46357727,1.349051595,-20.08778191,-10.34990311,2.709425688,-9.850802422,7.827661037,35.32693481,-5.763952732,32.4162941,-22.08608246,-14.58133793,-1.143333077,22.34792709,1.883885264,-13.65869808,8.44077301,-18.72748184,-20.09007835,-26.4581337,73.69022369,11.33791542,34.36848831,-52.1016922,-5.419111252,27.75506592,7.204166889,158.8763733,-59.56781769,22.181427,-39.63043594,34.50492477,-13.66138077,0.898716092,38.71506119,90.1082077,-40.79646683,-40.35028839,10.66812325,-1.613081455,57.6790657,-35.22229767,30.90159035,-31.1777668,35.71202087,-12.0646286,10.53403759,-2.589182377,17.15558052,-7.894935131,-11.75820351,10.95693016,7.855381489,45.07025528,-36.49121475,-24.66503716,-9.106695175,32.0398407,-15.78613663,1.857167959,-2.985432148,93.55860901,-41.78994751,-7.728672028,15.72687817,16.38430023,118.0121613,-37.19586182,4.108415127,-22.72362137,-5.821775436,-31.63529968,46.70733261,-10.11478519,68.94620514,-31.9695034,-52.5716629,81.23461151,9.825019836,116.1247559,-43.19261551,-19.48504639,-17.02799606,34.13433838,-25.16820145,1.228369832,140.8413696,-36.33443069,-9.850735664,-41.56244659,-10.0160141,124.4135666,-1.293149829,-42.30491638,-18.82256889,22.79864883,-8.335410118,2.910332918,-3.380490303,-11.19235134,-6.761571884,34.24529266,21.11137009,-33.13630676,27.45293999,90.52439117,-39.10489273,-7.754822254,-1.705233574,-8.265416145,-41.88240814,-7.403132915,87.96889496,-2.421513081,26.92643929,-45.19899368,7.067811489,0.67727071,139.4465179,-43.38445282,-14.47861099,79.45610046,-28.71736717,-7.863659859,7.562165737,-19.67426682,23.87457657,34.51482391,-60.16495132
1,EXC,21.82320213,5.821218014,-4.40147543,-0.326923937,-3.595777512,28.27008057,-24.23836899,23.82752991,-16.91959763,-24.29606247,56.83710861,8.717920303,-19.61406898,-9.069992065,9.687727928,7.615465641,2.106958389,-3.954811096,-13.45632267,-7.046759605,-5.935558319,-2.593887806,8.295258522,-5.082241535,39.10344315,2.572695017,-17.14514542,8.582123756,-2.776764393,44.70273209,-10.74903488,-1.220231891,-12.77507305,-15.66329956,14.29921436,10.62555313,-2.041469574,-7.06052494,-17.98895264,-3.240204573,-4.011138439,167.1770172,-33.95217514,-12.2185955,-12.51883793,-24.55621147,152.2879944,-39.11966324,-12.15894222,-3.333340406,46.23196411,-53.79504395,-5.979593754,40.50418472,14.86506176,8.802819252,-3.829731703,-5.437994003,-10.065341,-6.672226429,3.483359575,72.15135956,8.510170937,25.78329468,-19.36005402,-9.599987984,-20.93784904,5.790158272,-26.15039635,0.353842914,-7.528388977,23.66291046,30.14194489,-39.50809097,32.42561722,-25.96089363,70.99940491,-16.6597271,5.970374107,-30.54323769,-10.20071507,30.02816582,18.34177589,-8.809823036,-11.23346806,-4.84357214,-0.71954298,-2.988495827,26.48616982,-17.92213249,6.107992172,-13.11645126,1.761816144,20.02737236,32.07473755,-28.34510422,7.535871506,17.41431427,-6.735024452,-28.04640388,-25.53659821,58.11605072,-30.12454987,73.74498749,-55.07019043,-10.92081642,83.07209778,-3.890056133,-16.08350182,47.13406754,-30.04869652,-4.625164509,-4.507530212,95.5641098,-10.39791584,3.514964819,-11.94735146,-25.01767731,3.309878349,-0.104407109,4.895357609,0.0747,-15.35319328,42.30634308,9.582972527,27.1263237,-29.91300011,-8.884339333,-18.54364395,58.17349243,-39.15855789,-22.08022499,2.731317282,12.0017128,19.37499809,-15.24281406,4.926756382,-19.93172646,70.55221558,-31.92040253,19.00948143,19.84740257,50.15444946,-38.82388306,17.13498116,-4.084519386,-7.679135799,-27.97264481,29.49909782,19.17237663,-10.91662312,-8.468455315,-22.72050285,108.7750244,-24.06946945,30.54063988,-33.88566589,-16.06938171,114.6294098,4.269436359,3.487701654,-0.0474,93.93475342,-30.80231667,-19.15854836,-1.452660441,-18.61060143,8.008115768,-2.592639685,-24.53851128,32.36812592,10.25098705,-23.64679337,-19.57575035,10.46612263,16.77822685,14.41688156,-32.17097473,-8.959405899,27.44294357,-22.47063065,82.64420319,-35.39200974,9.705727577,-22.78064919,-14.40620232,35.31589508,-6.291370869,43.33541489,-42.76419067,26.90812874,18.25072861,-12.77400017,22.34282303,10.81975174,-15.51690674,40.45380402,-1.608374238,-8.872517586,-0.371975124,-0.416407466,10.23313999,5.675442696,-35.95923615,-10.81187344,54.59086609,28.96054459,-19.54201126,-40.00771332,-12.64625931,26.38840103,4.366529465,-21.90936661,-9.64675808,40.80650711,8.976242065,8.407200813,-9.396084785,53.83744431,-41.6663208,116.1218948,-27.44957161,-38.94512177,9.567065239,12.83216763,-38.25072861,40.37416077,-1.833607435,-0.473744273,34.01643753,-8.549105644,2.72648859,-13.99388218,-4.846199512,-19.69388962,4.75709343,-10.01928043,2.610548973,64.2281723,-33.88943863,6.945486546,-16.44545364,-4.096926689,-9.171849251,4.010078907,8.584885597,16.3162117,-14.58160114,19.58557701,29.10616875,-22.45874596,-2.763437033,10.89914322,3.806818008,-16.10942078,52.33187866,-32.60047531,36.29065323,3.905485392,127.5478973,-26.14924622,-58.55861664,16.54065132,-7.991304874,31.05348396,0.329785824,-1.533870816,-12.85971642,14.40323162,5.030367374,-9.208817482,-4.983750343,60.38183212,-40.60995865,-1.142398357,-19.17299843,-5.898417473,1.282253861,4.801688194,15.19432735,26.22567749,-1.77605176,-20.61545753,25.62321091,-41.22783661,126.599823,38.55135345,-16.23476028,-56.06830215,30.80663872,0.646933556,-20.89479446,39.65701294,-5.890922546,5.454055786,-38.7264595,4.501364231,39.34595871,65.00158691,-9.548603058,-36.20620728,6.567149639,-32.45778275,48.65781403,-13.92820358,38.35303497,-9.692995071,-12.33658504,1.15132916,-21.5832119,17.34821701,17.0682354,73.49468994,-65.57296753
2,AA,62.33023834,-32.19956207,170.1891479,-33.34377289,5.475913525,-29.32318687,-0.61993736,18.55150795,-21.63326645,-20.59112358,29.99876404,-5.700379372,-2.113593817,15.71103573,-25.33971405,110.7883072,-30.27824211,-21.60534859,13.16500854,-3.981621981,-8.947780609,-2.262665987,38.45096207,-24.18227959,1.123188615,-19.2698822,18.0245285,12.73138428,45.00650024,-34.97774887,1.02150166,2.680861235,27.20535851,-24.59168434,-15.60413647,26.1785984,34.84904099,-18.67689323,-14.98774338,-0.53703934,18.50138474,92.90762329,-34.24886703,-16.37666893,5.525384426,-19.25616646,-9.350583076,-26.48058319,72.66145325,-2.996580124,14.6173439,-39.43265152,-12.94389534,32.39983749,48.31034088,109.711853,-8.366128922,-8.07821846,-14.05030346,-42.7193718,60.20035934,-3.186520576,56.73404312,4.669558048,-18.12511635,39.18383408,-10.55167961,15.04939556,-19.70843697,15.16365528,-0.15011777,-19.3049202,-5.105207443,15.17280006,14.31173897,-7.227049351,-2.067218065,-23.45960236,45.84285355,-35.61767197,12.45619678,44.12949753,-56.34768295,19.25025368,22.79343796,-26.77851486,-18.86449432,-31.00564766,43.90642929,-5.509860992,40.58872986,-4.588119984,0.0497,7.747030735,25.97427177,-21.8213253,-26.65441895,20.27511787,13.10657883,-3.804141045,6.649436951,7.795426846,-5.425424099,-6.862837315,-44.42705536,16.52056313,23.84168816,-19.43180847,208.9091034,-33.16667938,-0.826910734,-30.12643623,-8.017598152,62.55659485,26.91607857,-36.82925415,-4.317499161,23.45070457,-8.233400345,-28.37656403,63.58044052,-3.034096003,-27.07905006,9.778552055,29.47713661,0.166317284,-28.38746071,-7.877416134,-11.91026115,90.49447632,38.35180664,-40.33389664,-10.10237122,31.08964729,21.75415039,-32.23197556,-18.50631523,27.82240868,15.72231674,-27.67903709,19.07219696,0.105134189,16.92796516,5.463326454,-28.81525421,-15.05337238,124.3506851,-28.20162392,5.289397717,-2.864777565,3.307939053,-35.34418106,5.373799801,33.49140549,-23.93790245,123.6691132,-36.086483,-46.90976715,38.29473495,-17.42732811,80.45636749,-22.15296173,-14.36155891,55.24765778,-36.84510422,29.58345795,44.97012711,-14.86368179,-28.86984062,-4.427010536,-21.4458313,-8.084518433,-10.40133572,110.8977966,-14.15806293,-29.9772892,41.02885056,-14.49777222,-14.13350582,22.08319092,-11.21620178,21.29966545,-14.84978294,-22.8527565,35.94549179,-35.15405273,72.2611084,-31.3688488,-11.31973839,-3.03758359,-9.067775726,15.54434967,15.3100481,6.461084843,40.33164597,-4.10703516,15.42577744,-15.43264198,4.847899914,63.27913666,-50.54809952,-4.930643082,23.0995388,-26.53051567,-32.45550537,20.44650078,-12.81066799,16.80543518,-26.38401604,-5.765958786,10.1997366,47.89107895,48.29617691,-43.15215683,-2.144028902,2.310403109,-4.208622456,25.545784,3.955328941,-8.105485916,35.04485321,-23.07803154,-30.21321869,12.60413456,-10.68337154,59.65289307,-23.11431503,-25.84360695,-12.97377682,14.28589058,13.72944832,59.09671783,-34.60989761,18.43276024,17.04502296,-25.60460854,12.39175224,13.10317707,27.11535835,-6.625156879,-24.06285095,-8.34897995,54.80781174,-28.61123276,63.73210526,-31.65399361,0.482621193,1.090678215,31.10975075,-30.14933777,-15.86660004,84.40100098,-19.1612854,-1.392048597,-39.22558975,19.09333801,-39.09897995,71.00947571,18.37679672,87.91860962,-30.55438232,-41.4597168,36.75476837,-20.24531746,105.1427536,-30.81360435,-28.40317535,28.98034286,-17.50387001,8.55281353,23.36984634,-12.42018986,8.912827492,3.452222109,-22.69105339,41.14757919,-28.50093269,85.2040863,-36.61468887,6.911469936,-38.8265152,36.95318222,9.429977417,-4.002781391,-28.96513367,-16.8538475,53.61013412,-14.11964035,-23.52666855,47.75310516,23.40056038,13.05224991,24.75642014,9.934607506,-49.05502319,-6.049694538,2.527692556,-2.863680363,11.05029488,43.84100723,-8.972561836,-43.94215393,25.66786957,38.47991943,-45.00687408,5.319338322,38.98345947,7.564470291,-35.86453247,5.185736656,9.594538689,18.53117752,-1.088045001,-61.51063538
3,CG,-52.42764664,-5.308973312,12.74144268,-39.36895752,26.30370712,72.48332214,-12.82369995,-41.90319061,12.42643833,-20.62633133,12.49053574,41.00531769,-23.04106331,-32.33856964,-18.94885063,152.9428253,14.65744972,12.67101765,-7.526824474,-24.80584717,28.3123455,-33.23666763,-14.75422955,-5.733393669,74.23664093,-46.45267868,133.8644409,77.63964844,-58.75263596,80.42927551,122.1951141,-58.81729507,5.989160538,-23.14136124,-20.83456802,55.97639847,3.140001774,-12.81279373,45.43796539,-10.3402586,-52.82452774,18.28655624,14.65184021,16.66084862,-3.535146236,-24.61334038,0.692234755,34.36553192,-5.881008148,4.931239128,23.92602539,-38.6160202,74.57743073,440.2601624,-66.95774078,-4.630708694,-3.665937424,14.56854057,29.09409714,-48.01204681,52.56945801,31.65012169,-7.262662888,21.93593597,30.30272865,-37.03032684,-43.66718674,16.25361824,-25.16073608,-1.899987221,25.03784561,35.05518723,-20.12201118,-17.43800926,193.3094177,-44.52522659,-16.38163948,180.5759888,-26.3376236,-64.82849121,-23.21940804,-25.79342651,-22.51605606,14.90095806,126.8954315,-50.43603134,-5.002019882,16.7488842,-0.175542757,24.75416183,-13.10359573,-11.19394684,-37.13663101,41.47670364,-7.322347164,3.595643282,-5.503677845,52.33397675,-13.9252634,41.02901077,-24.29785919,2.384474993,24.71102142,-8.527994156,-12.66292,-50.56486893,139.5648041,13.53724289,-24.09845352,31.16511345,17.30614471,-2.841869593,3.179112434,11.7116766,-33.2301445,38.88845825,-24.0089817,5.256258965,26.53373718,-45.87118149,-3.642303467,11.70421982,23.12848282,-4.672408581,28.48430634,-21.54537964,-0.80080682,0.191793695,-8.764115334,34.22900391,14.77515793,-45.91831589,100.5625076,36.10313797,-32.53818893,28.89722824,48.70022583,-14.0689888,-36.90851593,-17.26158905,2.254669189,-23.11588097,94.71351624,3.467787981,-37.70067596,3.153656006,-22.41555595,58.35437012,26.10783386,59.13731766,-36.67203522,-54.85245132,143.6669922,17.50976944,-31.35674477,-17.24935913,0.709228575,-65.13037109,197.9397583,18.16833878,4.500785351,-4.324729919,61.74758148,30.76384163,-57.35156631,108.8232498,-44.84006119,18.34407997,-13.3204031,-38.38051605,51.02585983,-4.973215103,-20.75888824,21.88856697,38.4360466,66.21484375,-32.09256363,-12.55883598,-17.39719582,-10.58897305,7.849920273,60.66227722,-18.68684578,-45.30021286,14.55943108,-7.426929474,26.10527802,21.81939697,-2.276381016,80.32848358,-42.26832581,-29.61215401,-9.265449524,58.9404335,37.65348053,-32.70170975,-9.27970314,12.5663414,6.492358208,34.10055542,-33.87940979,46.46596146,40.96634674,-40.35638428,-23.38260078,75.86603546,-17.54621696,7.212040901,-35.28196716,48.3445282,-40.22743988,32.2779274,-8.9661026,10.73129559,15.41609478,62.42310333,-45.76589203,-11.8649435,99.16239929,-3.435203075,15.50737476,-44.26010513,-11.9445982,48.80945587,-21.63177872,-21.13954544,26.69268799,59.08853149,-16.4937458,-41.19018936,2.465046167,16.65594482,-17.72614098,13.11301613,-3.306077957,-32.10093307,24.51364326,16.1086483,-22.10580635,18.4698143,47.197258,-28.30295563,-25.89204788,-3.821642637,48.33592224,-22.41846657,14.47451878,0.148252666,-20.40468788,21.9638176,-32.60402679,62.17595291,-32.40187073,34.34571838,28.15593529,-22.43391228,-17.11531067,633.1114502,-73.33332825,26.2264576,-44.54364395,-21.7063942,5.970839024,6.301865578,-1.931737542,-14.61028004,-14.32527351,110.5880127,-11.69068336,-14.95392704,-5.921199322,11.69801044,-0.535728157,-21.57782364,-14.28625107,24.384552,-12.83923149,5.440742016,-35.4561882,136.054657,-46.93398285,20.18546486,-8.975793839,20.94656372,-8.893344879,31.73238945,39.62777328,-49.53409195,-41.20375443,63.55345154,47.26589203,-36.29891586,94.46048737,19.35488892,-40.7362442,4.581429482,-14.52776814,-26.21019554,54.91988373,47.70483398,-61.18434143,91.30577087,-0.61561507,54.23785782,-60.32971954,7.102780342,108.2929916,-10.7184124,-16.046875,-6.626031876,6.526772976,-19.46920776,32.78267288,-64.55441284
4,CL,23.32795334,-12.39557266,-20.97059631,65.09571075,-5.256246567,-38.54730988,14.33649635,-1.24422586,-18.74462891,2.927973032,15.11756897,-10.65880966,-7.503885269,-1.033628345,-21.95726585,24.29743958,32.5514183,-20.15133858,-9.129981041,11.8117857,-9.737604141,0.296571076,18.26809883,-13.00361252,15.17349148,-0.0456,-17.35716248,4.701340675,-9.978097916,36.97152328,25.15068054,-14.02224255,-23.96023178,-17.41263199,-11.49987602,14.0842495,53.64184189,0.974433124,-9.73558712,-13.16391563,-22.36824799,61.05034637,1.768995404,5.399905205,16.74096107,-27.40882492,-1.136562347,-24.74847031,38.85043716,7.760231495,23.76734352,-53.27899933,-16.48161697,77.23956299,28.70113373,-8.391684532,-5.572244167,44.19911957,-8.413588524,-27.24116898,10.14290047,66.72836304,6.079874516,24.94660759,4.634720325,-3.36959672,-42.30252075,-6.49559927,-19.98045349,-8.268932343,27.57599258,-10.15942287,18.01421165,-5.244017601,7.995776653,-9.213929176,15.45090485,-30.36868095,0.778074265,-10.64462852,17.19892311,-19.09843636,5.108382225,24.17519951,-21.50137138,4.931073189,-7.551985264,-6.944875717,27.9324913,4.397060871,-23.43321228,-1.424245954,15.74025917,-23.80826378,15.54501629,-0.63080132,60.65102386,-0.840098858,-0.534350455,-13.68908405,-18.84648323,10.87431431,-21.61447525,26.29832268,-38.34178162,-10.0342741,168.6528931,-10.8637619,17.0368309,31.30471611,-35.22900772,-20.19377899,6.777165413,4.723664284,52.7087326,-14.0007534,5.656565189,-3.084218979,-17.80519295,-10.57766438,20.229496,-17.33262253,17.34741974,-27.47245789,28.16482925,-17.20004654,-0.889280379,18.27547646,-7.517888546,1.503467083,20.49590492,-29.84077072,-5.237612724,31.08376884,-3.404389143,32.14626312,-24.36377335,-17.44755554,18.0314827,-27.10455513,-2.439599276,28.94633865,19.16333199,-22.71086693,17.98748589,1.45916307,-9.314577103,49.14647675,3.090085506,-31.37717438,-14.31822872,3.950691462,-16.39271164,85.04159546,-16.02991486,60.34799957,-39.43071747,-35.76702881,54.0290451,13.20414448,27.53100777,13.53671551,-19.73620796,-25.75317192,1.954193354,28.15882492,-24.89156532,34.3388176,16.94507599,-15.65348244,-0.755319655,28.13367653,2.910262108,-16.20488358,19.65252686,-7.95849371,-15.04497242,-9.298267365,-28.37034798,15.99111557,11.09294319,33.60657883,-26.07006836,-22.20437813,17.59432793,7.707649708,-14.35329247,-5.135116577,97.87602997,-44.65875244,-16.98973083,-8.552956581,21.67778587,39.37770081,11.72292995,-40.18291855,60.73712921,-30.98103905,9.965418816,39.30745697,-25.21947289,-2.297023296,-21.772089,9.083404541,-5.537249088,-0.447841465,-10.09956837,66.70866394,-48.06366348,-13.85460472,24.77545547,75.83968353,28.68597984,-16.59492302,2.357652187,-33.41726685,9.389724731,-14.04955101,-11.28343773,36.26576233,45.08712769,-31.56245613,-0.736485779,-12.83533669,18.65104485,46.66023254,1.079143882,-1.298339605,-30.41250038,3.571391821,36.94742966,33.44527435,-50.55318832,7.051787853,36.25682449,-12.34596443,-29.89540863,18.05911827,44.08388519,-6.797234058,-7.99626112,-44.10710144,27.18946266,-19.52718735,8.183700562,16.52241325,-0.773117661,-1.132628679,-8.390087128,8.020537376,23.88675308,60.92174149,-9.61600399,-14.00999737,-41.19927597,7.217065334,-23.16627121,56.06459427,-11.796628,58.00580978,-26.94967842,-34.61872482,57.6872406,-1.092335939,3.632637262,50.72945023,-10.25619221,-11.61074734,-7.738096237,-22.54566002,-6.740498543,-7.237894058,29.03434372,-23.90278816,2.72206378,-0.365779668,19.42344093,9.022210121,14.23118114,15.80769444,-26.46792412,-22.53085136,12.5019989,11.59661198,-24.37554169,2.685799599,34.31681824,29.04146004,-42.2037735,-8.615427017,15.1474781,37.140625,12.17206573,-18.18355751,-18.94519043,-17.99114799,11.46862221,30.35777092,-4.023813725,37.42257309,-36.21204758,31.93114471,-4.208548069,-16.00694466,23.93200874,3.05694294,3.728992462,-5.29236269,-12.74863148,-1.839711547,12.15591049,-15.58072472,73.23944855,-66.68320465
5,NVR,139.5856018,32.70288086,-49.96935272,48.56786728,-6.370939255,-9.58787632,-6.249579906,36.71868134,-14.56659889,2.348213434,-21.82842636,1.302634954,10.46401596,-34.48284912,14.81278133,12.73599911,83.78929901,-17.82463837,-26.80925369,7.829162121,17.4034996,0.994644225,-21.47369957,-15.90003109,64.00804901,-14.8439455,-54.58102798,62.2673378,-10.39710617,50.65357208,8.788640976,12.69643497,-39.04238129,14.0369339,-19.17695618,39.60187149,6.606459618,-5.009155273,717.3228149,-86.65617371,-14.7694273,9.054613113,-18.33044052,44.45260239,52.55283737,-28.09638023,-10.29266548,23.58202744,-18.39021111,-19.15396881,86.97453308,-70.64586639,15.03588104,131.0888824,2.043334723,-34.10466385,13.52436352,19.58162689,-29.2252903,2.949213505,11.87143517,31.8020134,-14.80652905,66.40886688,67.55947113,-40.69221878,-12.37543106,-31.49497986,-7.558403015,66.35915375,-25.85108757,-7.394296169,-12.41674423,10.75086212,45.47254944,-42.32053757,-5.716346741,67.12657166,-14.02978706,-23.79329491,-31.87189484,-1.531641364,66.18367004,-19.48868752,-18.28089905,30.18746185,-19.27361107,9.189520836,-9.303483963,-27.06076813,118.3874207,-43.9235878,-8.759165764,14.3832283,-1.445543885,44.75402832,-21.36657333,4.339411736,39.38408279,-34.17390442,-21.51325226,105.133316,-27.43586159,26.47125244,-56.67064285,-6.819128513,162.4832306,-17.87790298,32.33115768,17.18014717,-21.43595886,-37.50056839,13.27440071,-5.215479851,4.902348995,4.947767735,60.75576019,-36.90762711,-18.84108734,-13.38753986,15.36141205,27.05976486,-18.60148621,-25.03792191,30.13559151,-2.305975437,12.7396946,-33.42008972,54.2618103,31.95750999,1.71487689,-20.78822327,-19.41881561,12.0803318,-1.092630148,-28.3382225,-6.655308723,-6.258463383,-1.562303782,-13.56929779,34.16934204,33.46102524,28.01009941,-22.53693581,-10.26576424,-5.258524895,-38.87109375,46.49906921,10.36572838,-15.84409523,-6.232086658,143.1569824,-42.1930809,105.7537918,-40.78058624,21.98314095,-46.72494125,-39.46764374,173.5673828,-0.563011348,28.17952538,-4.804577351,9.245305061,-11.27058792,16.13481712,-14.56704044,-24.73366356,27.94271469,5.652809143,-14.01094532,34.123909,-11.2303648,-22.07353783,-15.3103323,25.44926453,14.69680977,-20.69410133,-16.12189865,-5.614878654,26.00928307,-9.713261604,80.69155121,-33.32610321,-29.23281097,14.92728329,-18.08288002,-13.89281559,39.45671463,-21.90804482,-3.782583714,3.391448021,13.63053989,35.16931152,-20.01004601,20.09755516,-22.06007385,20.20580673,-5.829006672,9.94878006,-5.380432129,-11.84375191,-8.641618729,28.79769707,-14.77351856,-19.31266403,83.58402252,-21.67536736,46.51499557,-55.87001038,-40.42679596,143.3716278,-13.13708401,-4.542963505,-24.59585381,168.254425,-1.824856639,-31.18542862,13.24379349,-11.8837471,15.39944267,29.10355759,-30.71985817,-22.75999069,16.46323586,-22.59491539,111.2262573,-14.58658218,-25.83436203,-15.66385841,23.77046394,30.64511681,59.27868271,-58.55495071,39.09688187,21.26062584,-27.34973717,-8.821597099,-22.37772179,-7.832458973,41.75748444,-9.31982708,-27.13053513,21.51796341,10.75144958,23.19944191,39.02733612,4.799968719,-43.99584198,-3.90278244,24.87842751,19.41268539,44.7901535,-34.37564087,-13.49699497,-10.53661346,0.656109512,-21.49966812,41.48355865,-0.939209521,47.12137222,-31.7212925,-38.56716919,66.57036591,-20.28729248,-8.862419128,49.06185913,-12.45995903,6.916870117,-34.73918915,-6.960169792,9.418991089,24.22629356,24.39286232,-12.81317043,-22.45757294,-0.556942821,8.517266273,37.74179459,-14.0476675,-6.564142227,-9.751524925,8.928634644,-19.40485001,65.52315521,-26.75166893,-7.39054203,118.1956482,-43.6141777,-30.35422325,36.88243484,6.11372757,12.08257198,-18.51327133,-1.848593354,-1.930361867,18.62160492,-22.42657089,16.7094326,-8.984802246,37.52894211,-13.91233921,-11.31472301,-34.65008545,19.44678688,10.16610718,23.70425987,-21.20411873,21.18690109,33.66731262,-5.342307568,-20.39181709,19.67070389,50.001297,-58.7568779
