date,9_30v,9_30h-l,9_30ret,9_30vwret,ticker,10_0v,10_0h-l,10_0ret,10_0vwret,10_30v,10_30h-l,10_30ret,10_30vwret,11_0v,11_0h-l,11_0ret,11_0vwret,11_30v,11_30h-l,11_30ret,11_30vwret,12_0v,12_0h-l,12_0ret,12_0vwret,12_30v,12_30h-l,12_30ret,12_30vwret,13_0v,13_0h-l,13_0ret,13_0vwret,13_30v,13_30h-l,13_30ret,13_30vwret,14_0v,14_0h-l,14_0ret,14_0vwret,14_30v,14_30h-l,14_30ret,14_30vwret,15_0v,15_0h-l,15_0ret,15_0vwret,15_30v,15_30h-l,15_30ret,15_30vwret
2014-04-04,756643.0,0.13000000000000256,-0.023137436372045374,-0.08537714021287093,XLP,678301.0,0.06500000000000483,0.0,0.006939625260236211,1271681.0,0.09000000000000341,-0.16192458940550608,-0.13740458015268026,369654.0,0.0799999999999983,0.08013856812931579,0.09053117782908525,338075.0,0.16499999999999915,0.1633930284100546,0.14698439330805246,558817.0,0.09000000000000341,0.06946052326927793,0.06482982171798726,176578.0,0.125,0.16218721037996567,0.09360518999072803,324423.0,0.07000000000000028,0.06962172197725953,0.01044325829658893,297967.0,0.060000000000002274,0.10449320794147125,0.03204458376871302,386230.0,0.09599999999999653,0.13947001394700667,0.02882380288239569,428410.0,0.0799999999999983,0.04679849406636851,0.05681011219997154,1642870.0,0.10999999999999943,-0.18634987188445912,-0.06871651525739285,1278736.0,0.09500000000000597,0.16279069767441925,0.124418604651162
2014-04-07,4240245.0,0.21999999999999886,-0.39673278879813695,-0.3920653442240356,XLP,795053.0,0.10000000000000142,-0.04649000464899121,-0.06880520688050898,711526.0,0.054999999999999716,-0.04647920055774116,-0.026028352312345616,1839603.0,0.0899999999999963,-0.12777326054129332,-0.10895574398885081,1073082.0,0.060000000000002274,0.007425765550016354,0.04130582087197318,1075300.0,0.04010000000000247,-0.02343936746198374,-0.04038069245925862,439140.0,0.06999999999999318,-0.10440835266821741,-0.01995359628770597,289388.0,0.054999999999999716,0.06953297021671372,0.08761154247306588,558430.0,0.04059999999999775,-0.031310519174795055,0.020409819906534173,1068662.0,0.0799999999999983,0.0347785763969408,-0.015534430790621476,586166.0,0.06499999999999773,0.023191094619661436,0.01159554730982248,848136.0,0.0899999999999963,-0.16237531895152002,-0.08257944792392088,1436998.0,0.18499999999999517,0.3822098679638618,0.2559647903636827
2014-04-08,559348.0,0.15000000000000568,-0.16279069767441925,-0.09534883720929492,XLP,444451.0,0.11999999999999744,0.06965405154400078,0.032040863710246954,511921.0,0.10000000000000142,-0.046468401486996117,-0.0232342007434898,330245.0,0.09999999999999432,-0.16256386437529094,-0.1409660938225664,246493.0,0.12999999999999545,-0.22005746073631258,-0.06469550215534658,166092.0,0.09499999999999886,0.21978021978021714,0.12700983227299825,148665.0,0.0799999999999983,0.16226240148354262,0.10292072322671095,315058.0,0.13000000000000256,-0.2530176415970329,-0.18291550603528572,859391.0,0.054999999999999716,-0.011578094245676629,0.0379761491258641,467300.0,0.05999999999999517,0.1273442926603374,0.060199120166696575,677045.0,0.0899999999999963,-0.1808402114439464,-0.11244551609015165,996064.0,0.07000000000000028,0.0694203401596694,0.057618882332528897,1921941.0,0.04999999999999716,-0.011578094245676629,-0.024082436031022527
2014-04-09,959554.0,0.12000000000000455,-0.09254974548819794,-0.14322073114299258,XLP,726816.0,0.09999999999999432,-0.09246417013407109,0.029357374017557263,382136.0,0.12999999999999545,0.17323016514609735,0.09562305116064901,146614.0,0.03999999999999915,-0.0002313743637281806,0.024525682554365137,74844.0,0.03999999999999915,0.0,-0.012031466913470828,175242.0,0.060000000000002274,0.01827942061179707,0.05321856633810736,139348.0,0.030000000000001137,0.0462855820412014,0.015042814163394156,236825.0,0.03999999999999915,0.027546360061012028,0.01967597147215145,372022.0,0.05999999999999517,-0.03496989346919125,-0.061139416396485464,568228.0,0.14999999999999858,-0.2430555555555483,-0.18981481481480006,264918.0,0.03999999999999915,-0.023094688221720824,0.0073903002309460685,348758.0,0.0799999999999983,-0.06926806742092158,-0.04802586007850672,1124668.0,0.06499999999999773,-0.11557120085628912,-0.06920431188999544
2014-04-10,1292079.0,0.25,-0.3917050691244279,-0.33847926267281625,XLP,377633.0,0.054999999999999716,-0.04589787722316929,-0.04406196213424644,207399.0,0.07000000000000028,0.06882312456985808,-0.028446891488872496,470213.0,0.09619999999999607,0.16069788797061588,0.031221303948585466,324167.0,0.06500000000000483,-0.03448672261179577,-0.10231061041498866,466763.0,0.1599999999999966,0.36773155596413837,0.25120661916800163,165091.0,0.10349999999999682,0.18454440599768926,0.10080738177624263,225007.0,0.11999999999999744,0.09245348434068912,0.08390153703917048,204273.0,0.07499999999999574,-0.08097165991902044,-0.022209369577788185,214459.0,0.07439999999999714,0.046242774566481216,-0.03514450867052047,290293.0,0.11959999999999837,0.23137436372050305,0.15779731605737476,630661.0,0.17569999999999908,0.34786641929498746,0.2697124304267055,1223599.0,0.1390000000000029,-0.02327205026762395,-0.15010472422621002
2014-04-11,1460834.0,0.2459999999999951,-0.04657661853750146,-0.2456916627852801,XLP,1120719.0,0.11999999999999744,0.1396973224679913,0.0,497842.0,0.11499999999999488,-0.20979020979021773,-0.05617715617716604,1139129.0,0.08500000000000085,0.09306654257794125,0.07631456491390091,302213.0,0.10999999999999943,0.1443875174662264,0.12412668840242227,1259800.0,0.12999999999999545,0.25652985074626733,0.17164179104479035,1238629.0,0.08500000000000085,0.062412342215984504,0.06474988312296154,656988.0,0.05999999999999517,0.09354536950420755,0.08138447146865542,624079.0,0.07000000000000028,0.023408239700369874,-0.035814606741581045,816234.0,0.08500000000000085,-0.011704119850193253,-0.038389513108624554,4942715.0,0.0899999999999963,-0.06390449438203155,-0.1409176029962589,532989.0,0.13440000000000651,-0.15204678362572568,-0.0692397660818762,850963.0,0.10999999999999943,0.11679514132213095,0.04858677879000528
2014-04-14,1351134.0,0.134999999999998,0.0,-0.016984644020476385,XLP,330252.0,0.10000000000000142,0.02327205026762395,-0.03607167791483117,162145.0,0.05640000000000356,-0.09332113875060301,-0.04607876676463405,118540.0,0.05000000000000426,0.013950244129272793,0.011160195303408322,99906.0,0.058900000000001285,-0.06975122064636395,-0.07602883050454662,116689.0,0.0899999999999963,-0.16240668585806484,-0.11710009967448085,80975.0,0.05999999999999517,-0.09279665932027899,-0.07145342767661844,364339.0,0.0899999999999963,0.18539976825028573,0.1555040556199221,179586.0,0.06499999999999773,0.09287206872532887,0.0013930810308767161,286027.0,0.13000000000000256,0.19749070631970458,0.026022304832719143,272809.0,0.054999999999999716,0.04655493482309852,0.03770949720669872,202938.0,0.12999999999999545,0.09317493594222956,0.15560214302352815,728611.0,0.21750000000000114,-0.4196782466775465,-0.2522732571694953
2014-04-15,698498.0,0.10500000000000398,0.13876040703053252,0.09250693802034955,XLP,464662.0,0.19500000000000028,0.38793353019513394,0.18134445023449414,238640.0,0.21000000000000085,-0.25581395348837077,-0.2827906976744205,328525.0,0.09499999999999886,-0.06960556844547827,-0.0018561484918750242,277294.0,0.14999999999999858,0.16230002318571823,0.05518200788314717,239403.0,0.0800000000000054,0.04644681839294734,0.08035299581979709,143133.0,0.10560000000000258,0.18591680223099766,0.08993725307924384,297910.0,0.09000000000000341,-0.1863064741499893,-0.08546809501630948,978767.0,0.12999999999999545,-0.21943282194328279,-0.13923756392375397,567322.0,0.06499999999999773,-0.06958942240779666,-0.027603804221751647,395257.0,0.05999999999999517,-0.06955715279386514,-0.0779040111291441,470390.0,0.08990000000000009,-0.09267840593143248,-0.07483781278963493,753772.0,0.07000000000000028,-0.011572734637200691,0.029626200671215346
2014-04-16,522328.0,0.21999999999999886,-0.1611418047882143,-0.03199815837937288,XLP,318779.0,0.07000000000000028,0.04596644449550913,0.047805102275341904,321563.0,0.05999999999999517,-0.06898137502874485,-0.07633938836514322,151156.0,0.060000000000002274,-0.10340073529410522,-0.032858455882349834,456760.0,0.04999999999999716,0.034439214785904185,0.0009183790609552698,402035.0,0.04999999999999716,0.08037662188541438,0.05052244804225161,189985.0,0.060000000000002274,0.11491611123878914,0.05906688117674213,211568.0,0.07499999999999574,-0.057510927076141194,-0.06487232574188688,216566.0,0.06500000000000483,-0.03447879554074375,0.0673485806229151,123431.0,0.06750000000000256,0.034470872113065765,0.03561990118350673,133046.0,0.07000000000000028,-0.12666666666667364,-0.07080459770114775,208797.0,0.03999999999999915,0.009183579759385121,0.049361741206713376,712354.0,0.0899999999999963,-0.11478420569329006,-0.062442607897154626
2014-04-17,824408.0,0.1501000000000019,0.16123105190629267,0.06614607257693346,XLP,213184.0,0.10009999999999764,0.1839926402943843,0.0673873045078179,545920.0,0.1180000000000021,-0.21632953969496815,-0.20112426853430182,151736.0,0.03999999999999915,0.06321839080460553,0.01172413793103166,157157.0,0.04999999999999716,-0.06624405413610583,-0.00782047861328925,407266.0,0.060000000000002274,-0.011491611123885448,-0.0374626522638499,82014.0,0.045999999999999375,-0.04595588235293203,-0.021369485294108658,148388.0,0.07000000000000028,-0.09186954524574907,-0.11874138723014206,57706.0,0.04999999999999716,-0.08214777420835666,-0.03900871959615194,118154.0,0.035000000000003695,0.04586104104562261,0.04035771612015963,532163.0,0.030000000000001137,0.0,0.008947006194084811,365007.0,0.0799999999999983,-0.1248118644690015,-0.09062626188466802,569415.0,0.07000000000000028,-0.011457378551793213,-0.004812098991747614
