date,9_30v,9_30h-l,9_30ret,9_30vwret,ticker,10_0v,10_0h-l,10_0ret,10_0vwret,10_30v,10_30h-l,10_30ret,10_30vwret,11_0v,11_0h-l,11_0ret,11_0vwret,11_30v,11_30h-l,11_30ret,11_30vwret,12_0v,12_0h-l,12_0ret,12_0vwret,12_30v,12_30h-l,12_30ret,12_30vwret,13_0v,13_0h-l,13_0ret,13_0vwret,13_30v,13_30h-l,13_30ret,13_30vwret,14_0v,14_0h-l,14_0ret,14_0vwret,14_30v,14_30h-l,14_30ret,14_30vwret,15_0v,15_0h-l,15_0ret,15_0vwret,15_30v,15_30h-l,15_30ret,15_30vwret
2014-04-07,1279262.0,0.6999999999999886,0.11117287381879769,0.3198443579766547,XLE,831208.0,0.45000000000000284,0.3226488592097816,0.23483583750695441,696575.0,0.3599000000000103,0.3014402143574813,0.16445238361056952,798439.0,0.21999999999999886,0.055991041433367486,0.0662933930571155,417450.0,0.2599999999999909,0.17925162446785883,0.06509074613489833,871467.0,0.20000000000000284,0.056116722783386266,0.04971941638607484,825542.0,0.1599999999999966,-0.08421761832574097,-0.06984447813148058,439326.0,0.26500000000000057,0.26364503281539176,0.13889044707466516,562976.0,0.25499999999999545,0.25309336332959337,0.17446569178853144,966973.0,0.24500000000000455,-0.06202074875957668,-0.09539918809201023,848292.0,0.26500000000000057,-0.16903313049358315,-0.03899030876719826,571250.0,0.19999999999998863,-0.07874901563729686,0.009674879064013132,1521805.0,0.29999999999999716,0.31474820143883425,0.21447841726618244
2014-04-08,1342459.0,0.5799999999999983,-0.28130977832789467,-0.2782716327219485,XLE,1375437.0,0.5100000000000051,0.3815080789946178,-0.02535906642728576,1145847.0,0.480000000000004,-0.5012390177967934,-0.29668844334310013,979871.0,0.2651000000000039,-0.1120824927146316,-0.13001569154897966,515454.0,0.20000000000000284,-0.04478280340350006,0.029220779220778738,370475.0,0.20999999999999375,-0.11190689346463106,-0.05662488809310974,534139.0,0.21000000000000796,0.21238542365302676,0.06159177285937395,390900.0,0.5,-0.3808670325977411,-0.23860199395094442,455975.0,0.21000000000000796,-0.011269805846902728,-0.002677973666586037,357310.0,0.3499999999999943,0.2900490852298138,0.19120928157073355,467005.0,0.21000000000000796,-0.011186933661489111,0.07249133012641827,688905.0,0.24989999999999668,-0.19013533161838914,-0.02527681467397055,1845701.0,0.15500000000000114,0.04465282429112753,0.004242018307656005
2014-04-09,1581311.0,0.8100000000000023,0.8350033400133602,0.4822979291917161,XLE,644193.0,0.25,-0.20213363279057475,-0.12015721504772524,295360.0,0.1600000000000108,-0.033613445378152536,-0.08067226890756608,311807.0,0.1700000000000017,0.022398924851618582,-0.04490984432746708,190762.0,0.1599999999999966,-0.16804839793859674,-0.07819852117409898,118324.0,0.24500000000000455,-0.20131976289006467,-0.09596242031093401,304340.0,0.14000000000000057,-0.001116083884854255,0.007700978805568905,205023.0,0.09000000000000341,0.0781249999999924,0.024107142857134257,214611.0,0.22000000000001307,-0.11169440411034773,-0.06333072713056205,987089.0,0.38000000000000966,-0.3570233180854707,-0.23128416824724266,413399.0,0.26500000000000057,0.2223704692016932,0.07193684678674891,584116.0,0.1700000000000017,-0.10028972587475307,-0.09182081568977815,1095635.0,0.1700000000000017,-0.14471780028943054,-0.11800066792831879
2014-04-10,984571.0,0.7600000000000051,-0.3124651266599723,0.10010043521927625,XLE,561531.0,0.4200000000000017,-0.0667408231368054,-0.07686318131256031,798427.0,0.4900000000000091,0.44459264199178133,0.18306102034010924,683956.0,0.3299999999999983,0.10048007145248321,0.04912359048788315,844558.0,0.2150000000000034,0.0,-0.08392936969154219,790809.0,0.4899999999999949,0.2794232703699564,0.27707611489885026,389427.0,0.21999999999999886,0.1120824927146316,-0.00986325935889701,470470.0,0.269999999999996,0.13464991023339828,0.08460502692998419,267947.0,0.15499999999998693,-0.05617977528089568,0.015056179775285727,288383.0,0.25,-0.011229646266148363,-0.1301516002245888,569800.0,0.22499999999999432,0.13477088948787572,0.0190925426774597,1123796.0,0.42900000000000205,0.22494657518839595,0.2393431560004515,1810602.0,0.35999999999999943,0.033818058843407654,-0.15150490361853164
2014-04-11,1774632.0,0.7496000000000009,-0.7251302968502159,-0.6066168139587533,XLE,1040322.0,0.3850000000000051,0.35999550005625763,0.19136010799865566,940607.0,0.3299999999999983,-0.28226261713898615,-0.1249858868691526,881675.0,0.2749999999999915,-0.045034902049095084,-0.03242512947534782,486771.0,0.20000000000000284,0.022622397298817494,0.06494091164884297,313867.0,0.20000000000000284,0.11246200607903321,0.04593042890915725,237968.0,0.12999999999999545,-0.045075501464960845,-0.013635339193152778,709315.0,0.21000000000000796,0.11262529564141065,0.11927018808424983,505728.0,0.12000000000000455,0.0676589986468226,0.010374379792520275,503845.0,0.269999999999996,0.12977486881452902,0.02426225808270493,736321.0,0.23999999999999488,-0.005649398339087807,0.025987232359749323,566598.0,0.2950000000000017,-0.13557790080215834,-0.0753587165292027,2131576.0,0.28999999999999204,0.23691335740071498,0.10965703971119228
2014-04-14,1310378.0,0.5700000000000074,0.2567036912375099,0.22843038258722592,XLE,1605103.0,0.5750000000000028,-0.5734847632969649,-0.3327336107050365,923505.0,0.39000000000000057,-0.4025494800402543,-0.23537962652353364,375761.0,0.2600000000000051,0.10424323421317433,0.14589597950774053,271622.0,0.14000000000000057,0.08917623453349492,0.00713409876267896,233226.0,0.18999999999999773,-0.13388374428205352,-0.012607385919899185,236436.0,0.18000000000000682,-0.038992869875219015,-0.01771390374330193,698812.0,0.39000000000000057,0.345211581291762,0.2626948775055689,239167.0,0.18999999999999773,-0.050290567724633105,-0.0847116674117132,494835.0,0.20000000000000284,0.055847202055173864,-0.022785658438506745,304446.0,0.2599999999999909,0.011176930814803976,-0.04370179948586654,477028.0,0.3400999999999925,0.15649452269170644,0.1868991728146591,1476605.0,0.34499999999999886,-0.34702787417441205,-0.24415090115303575
2014-04-15,4253697.0,1.069900000000004,-0.8593750000000115,-0.5091517857142966,XLE,2125328.0,0.4399999999999977,0.14386896857015877,-0.10203629924746059,1638528.0,0.6200000000000045,0.022168033695406805,-0.12170250498781535,1294508.0,0.37999999999999545,-0.06652622241933948,0.058764829803744624,1811263.0,0.5599999999999881,0.31024930747922563,0.2101939058171767,841206.0,0.28000000000000114,0.0,0.14346038448715856,415097.0,0.3024999999999949,0.28895310068904767,0.16481440320071802,631237.0,0.3300000000000125,-0.24523464496713088,-0.0711180470404643,814185.0,0.37000000000000455,-0.3225483655770462,-0.10818323326662682,809440.0,0.29000000000000625,-0.2548758865248271,-0.186613475177311,1233993.0,0.3400000000000034,-0.24871497264134673,-0.24252473332227178,1356079.0,0.23000000000000398,-0.18743109151047596,-0.08114663726571003,2408712.0,0.1799999999999926,0.02200704225351675,0.0996919014084451
2014-04-16,1989495.0,0.4147999999999996,0.0,-0.1855782908414516,XLE,819005.0,0.25,-0.032829940906107614,-0.012584810680671993,911042.0,0.20000000000000284,-0.021881838074393894,-0.025492341356665074,809134.0,0.25099999999999056,-0.185934594771943,-0.12129497976592657,1224314.0,0.1700000000000017,-0.04366335552887922,-0.09081977950006008,853218.0,0.22500000000000853,-0.0872981230903517,-0.1361850720209443,525305.0,0.1599999999999966,0.11993022241604823,0.030963802878330646,391991.0,0.1600000000000108,-0.07641087217553476,-0.030891824036678908,219382.0,0.13000000000000966,-0.04363477691719433,0.01505399803643871,846643.0,0.1700000000000017,-0.02180787264203493,0.03663722603859203,443234.0,0.20000000000000284,-0.16352338384388038,-0.085359206366509,962932.0,0.10000000000000853,-0.05441584589432133,-0.016760080535451527,1747673.0,0.09999999999999432,-0.027193125577844642,0.009789525208027781
2014-04-17,1517433.0,0.4099999999999966,0.0760291082871654,-0.05702183121538949,XLE,1383523.0,0.22999999999998977,-0.10868383871317716,0.0021736767742740457,904034.0,0.3400000000000034,-0.35822839774207366,-0.21385149804601442,1244163.0,0.14999999999999147,-0.08652390222800402,-0.038286826735896465,1395449.0,0.11999999999999034,0.010806137886324957,-0.024746055759663727,802205.0,0.2599999999999909,-0.2593753377282988,-0.06570841889117086,957572.0,0.1599999999999966,-0.021558693543182315,0.03514067047537155,972022.0,0.11499999999999488,0.032327586206897775,0.01487068965517604,925273.0,0.09999999999999432,-0.04850183229144396,-0.031472300064672346,918623.0,0.18000000000000682,-0.16158569427987254,-0.11278681460735562,549219.0,0.09999999999999432,0.043020004302007156,0.049473004947307456,1101814.0,0.13999999999998636,-0.08606777837546885,-0.07735341581495364,1776112.0,0.21999999999999886,0.23648285499301178,0.15425131677953677
2014-04-21,1220336.0,0.5200000000000102,-0.3822341857335171,-0.13588156123822043,XLE,1252052.0,0.3399999999999892,0.042900042900034366,-0.04654654654655238,1009776.0,0.3199999999999932,0.1825107296137393,0.18562231759656847,530777.0,0.269999999999996,-0.10749220681499981,-0.0924432978609035,362439.0,0.12999999999999545,-0.037474498013537506,-0.0038655642650121565,319325.0,0.1599999999999966,-0.095524310400342,-0.025974025974018825,230389.0,0.10999999999999943,0.08578168561012041,0.05715204803775169,246823.0,0.09499999999999886,-0.06438459062131374,-0.03584075544586363,487899.0,0.12999999999999545,-0.128672528415173,-0.06187004074629742,842469.0,0.09000000000000341,0.023559648747045792,0.029663739558787577,440842.0,0.12000000000000455,0.011783610069625796,-0.007712908409225112,447007.0,0.12000000000000455,0.01071466838101909,0.013714775527695906,934330.0,0.12999999999999545,-0.11788661451076993,-0.08369949630263858
