date,9_30v,9_30h-l,9_30ret,9_30vwret,ticker,10_0v,10_0h-l,10_0ret,10_0vwret,10_30v,10_30h-l,10_30ret,10_30vwret,11_0v,11_0h-l,11_0ret,11_0vwret,11_30v,11_30h-l,11_30ret,11_30vwret,12_0v,12_0h-l,12_0ret,12_0vwret,12_30v,12_30h-l,12_30ret,12_30vwret,13_0v,13_0h-l,13_0ret,13_0vwret,13_30v,13_30h-l,13_30ret,13_30vwret,14_0v,14_0h-l,14_0ret,14_0vwret,14_30v,14_30h-l,14_30ret,14_30vwret,15_0v,15_0h-l,15_0ret,15_0vwret,15_30v,15_30h-l,15_30ret,15_30vwret
2014-04-07,610180.0,0.3300000000000054,-0.2331002331002319,-0.0076287349014745095,XLB,182581.0,0.17500000000000426,0.2113718030014826,0.09596279856267337,238349.0,0.240000000000002,0.3813559322033892,0.14533898305085496,212347.0,0.19500000000000028,0.2339430029774703,0.08294342832837404,246735.0,0.19500000000000028,0.29844382860795876,0.06373907482412666,267352.0,0.2049999999999983,0.2779559546718036,0.18259568099208875,282527.0,0.13000000000000256,-0.12070225989790741,-0.07546571133935798,194501.0,0.18999999999999773,0.16059957173448144,0.1661670235546122,416665.0,0.13000000000000256,0.12867252841518823,0.1426120523268387,227806.0,0.10999999999999943,0.09661835748792635,-0.008158883521198602,464910.0,0.3200000000000003,-0.5157962604771158,-0.24801203524608006,1470114.0,0.11749999999999972,-0.19649347872566905,-0.04254864229206715,2080981.0,0.22999999999999687,0.4481434058898866,0.29556124626547275
2014-04-08,320047.0,0.29999999999999716,-0.08563476771569074,-0.3194176835795342,XLB,827082.0,0.3549999999999969,0.53475935828877,0.17090909090909537,293309.0,0.28999999999999915,-0.48376693184261754,-0.3102558589550661,279797.0,0.23999999999999488,-0.34231921266580356,-0.25010697475396043,145711.0,0.13500000000000512,0.07462686567163451,0.10895522388059307,518686.0,0.0799999999999983,-0.11737089201877873,-0.00554844216816271,122247.0,0.0899999999999963,0.1705029838022129,0.078005115089514,345562.0,0.1869999999999976,-0.2882152006831725,-0.17634500426985342,237954.0,0.07000000000000028,0.04257583821182145,0.04513038850452438,190858.0,0.17499999999999716,0.25559105431310875,0.1991480298189689,176689.0,0.10999999999999943,-0.06619829592773453,-0.009822972944108105,300766.0,0.17999999999999972,-0.1280409731114005,-0.020699957319680457,614462.0,0.12000000000000455,0.17053933063312363,0.08015348539756478
2014-04-09,853681.0,0.3400000000000034,0.14877789585547352,0.045908607863973216,XLB,266307.0,0.14999999999999858,-0.19161166702151036,-0.15392803917393758,209449.0,0.14039999999999964,-0.14874628134296702,-0.17679558011049284,156825.0,0.10000000000000142,0.021217907914290506,-0.022490982389129242,90166.0,0.14000000000000057,-0.24941625981744794,-0.1746975164508673,62146.0,0.11500000000000199,-0.12280330298539029,0.018843955113269157,96745.0,0.045000000000001705,0.0,-0.012053288221605781,424668.0,0.0799999999999983,-0.14802283780926262,-0.1253964897441327,79741.0,0.054999999999999716,0.09098585602701177,0.05066497783407412,630084.0,0.3240000000000052,-0.591590957109658,-0.4103105852524871,193705.0,0.22500000000000142,0.3570678428901527,0.14765805503044746,151404.0,0.10999999999999943,-0.14818718381113646,-0.08600337268129088,683215.0,0.05999999999999517,-0.04229806880906597,-0.024621263933631177
2014-04-10,461764.0,0.20000000000000284,0.23143277929728473,0.131916684199452,XLB,261215.0,0.1699999999999946,-0.18975332068311915,-0.08454564621548064,378243.0,0.28999999999999915,0.5891016200294575,0.22554176309698895,283140.0,0.21000000000000085,0.4232804232804293,0.2391534391534382,158098.0,0.14000000000000057,0.04250797024441237,-0.1064824654622752,363434.0,0.21999999999999886,0.18075491759702467,0.1692716640085045,191297.0,0.13000000000000256,0.15979546180889068,0.012357515713221889,533908.0,0.25,0.1920614596670856,-0.04908237302604191,247377.0,0.16499999999999915,-0.28864656831301694,-0.130211674150089,261733.0,0.13500000000000512,0.031979533098817965,-0.09338023664853938,211463.0,0.20000000000000284,0.3199658703071793,0.23293515358362052,577664.0,0.22999999999999687,0.2568493150684877,0.258561643835607,1281373.0,0.1600000000000037,0.04291845493562903,-0.14463519313304557
2014-04-11,519381.0,0.40460000000000207,-0.25856496444732724,-0.0894203835380442,XLB,327982.0,0.23000000000000398,0.19346517626827903,0.24419604471196313,287016.0,0.1699999999999946,-0.23701788407672172,-0.1105365223012385,380896.0,0.1699999999999946,0.236457437661235,0.09974204643165421,207388.0,0.16499999999999915,0.21542438604050282,0.10448082722965145,222015.0,0.13999999999999346,-0.04316857327865989,-0.046406216274559,97321.0,0.125,0.086299892125133,0.029126213592234114,335305.0,0.16510000000000247,0.323904124379196,0.25502051392788905,149675.0,0.14000000000000057,-0.10831889081456729,-0.1020363951473145,284506.0,0.14500000000000313,0.10820168794634119,0.02488638822765217,384033.0,0.13000000000000256,0.0,0.05157096424702357,226397.0,0.1700000000000017,-0.1733477789815781,-0.1081256771397637,1551613.0,0.21999999999999886,0.3678061445261829,0.2501081782778031
2014-04-14,640947.0,0.20000000000000284,0.17717976318622947,0.22691065662002805,XLB,489757.0,0.14999999999999858,-0.04314063848145627,-0.04335634167385535,278260.0,0.21000000000000085,-0.40965933592065057,-0.2186287192755458,168753.0,0.14000000000000057,0.21477663230240857,0.1262886597938253,305000.0,0.10999999999999943,0.05379236148466612,-0.06412049488972911,129706.0,0.06499999999999773,0.0,-0.024973089343367665,245285.0,0.09000000000000341,-0.12917115177609292,-0.14337997847146178,131266.0,0.134999999999998,0.2580090303160556,0.1511502902601506,319957.0,0.09999999999999432,0.0,-0.09915930157361366,360530.0,0.09499999999999886,0.10778184953653192,0.0006466910972253795,267266.0,0.07500000000000284,0.10787486515642775,0.021790722761599417,266616.0,0.20999999999999375,0.21598272138227714,0.2352051835853098,1289024.0,0.22999999999999687,-0.4111664141960565,-0.343648560917549
2014-04-15,412407.0,0.23000000000000398,-0.08615119534783361,-0.06805944432478442,XLB,425412.0,0.3100000000000023,0.516573396470086,0.17089969866551807,354232.0,0.3299999999999983,-0.17316017316016946,-0.16580086580086387,353934.0,0.14999999999999858,0.08643042350907336,0.14757994814174738,269372.0,0.269999999999996,0.23778642455685134,0.11932555123216439,469768.0,0.1384999999999934,0.06501950585175799,0.12570437798006032,149518.0,0.1700000000000017,0.28193450444589585,0.1960529169377629,169312.0,0.17999999999999972,-0.28279312595171324,-0.10572112247117778,253431.0,0.30000000000000426,-0.5421817393190197,-0.253524181305576,330386.0,0.14999999999999858,-0.004960349553672476,-0.024586080396486895,191101.0,0.2599000000000018,-0.3666163467759364,-0.3288764287254764,291309.0,0.17600000000000193,-0.22558814050917794,-0.05027392845632227,1102648.0,0.14000000000000057,-0.021431633090452457,0.0021431633090391545
2014-04-16,501487.0,0.22999999999999687,-0.17046665246110868,-0.19411890049008587,XLB,172023.0,0.10000000000000142,0.12763241863432284,0.05871091257179244,144705.0,0.14000000000000057,0.08517887563883975,0.010221465076667428,403538.0,0.22499999999999432,-0.37297527706734257,-0.18243819266837052,217725.0,0.16499999999999915,-0.35024410953088336,-0.21863723201019217,283580.0,0.1599999999999966,-0.14808546646921997,-0.17854876242859136,180569.0,0.14999999999999858,0.2746092099704321,0.11174482467258355,160299.0,0.17500000000000426,-0.1571840748382563,-0.09892852149522768,245175.0,0.15579999999999927,-0.13917089678510122,0.03595600676819588,670691.0,0.17999999999999972,0.25343189017952383,0.2633579725448876,284032.0,0.09100000000000108,-0.1589754445385247,-0.07641828958509225,512202.0,0.0799999999999983,-0.021132713440401543,-0.009298393913771874,1833816.0,0.0899999999999963,-0.08451299387280614,-0.03084724276357807
2014-04-17,441690.0,0.23499999999999943,-0.1478352692713839,-0.19472016895458982,XLB,435773.0,0.08500000000000085,-0.06325110689437305,-0.008855154965206235,431031.0,0.11999999999999744,-0.054782975136949526,-0.12157606405393379,297139.0,0.0899999999999963,0.0,-0.012002526847751892,516562.0,0.11999999999999744,0.16842105263157536,0.10652631578947971,205160.0,0.08500000000000085,0.010544074230287975,0.04555040067481948,160526.0,0.0899999999999963,-0.04217629692112193,-0.022775200337402247,149867.0,0.10499999999999687,-0.1265022137887461,-0.11132194813408758,121152.0,0.08659999999999712,-0.13685651121171666,-0.08021897041793878,190207.0,0.07399999999999807,-0.08201892744479806,-0.022502628811776934,115969.0,0.07499999999999574,0.10506408909435651,0.09833998739231899,129426.0,0.07099999999999795,-0.04206983592764646,-0.04228018510727669,1247937.0,0.0799999999999983,0.15243101182653984,0.07863337713534424
2014-04-21,539863.0,0.29999999999999716,0.0,0.08130252100840046,XLB,391757.0,0.17999999999999972,0.189075630252108,0.0220588235294126,218901.0,0.134999999999998,0.11575292013048452,0.16963064295486477,106639.0,0.10829999999999984,-0.08426374552348673,-0.055192753317891065,122166.0,0.07000000000000028,0.0,0.02609976846979483,107624.0,0.060000000000002274,0.06314460113660521,-0.016628078299304044,125136.0,0.07000000000000028,0.11581385554853593,0.061065487471053836,171351.0,0.045000000000001705,-0.02107925801012883,0.00484822934232334,73549.0,0.06009999999999849,-0.08428150021070195,-0.02633796881583594,110677.0,0.05999999999999517,-0.10526315789473085,-0.03957894736841856,458554.0,0.060000000000002274,-0.05257070760172133,-0.054252970244987535,259285.0,0.05500000000000682,0.10506408909435651,0.04727884009245819,604018.0,0.060000000000002274,0.021034917963815757,0.0063104753891462225
